Gene_ID	Roots_Control_full_fertilizer	Roots_Control_water	Roots_Ammonium_stress	Roots_Nitrate_stress	Roots_Urea_stress	Shoots_Control_full_fertilizer	Shoots_Control_water	Shoots_Ammonium_stress	Shoots_Nitrate_stress	Shoots_Urea_stress
Sobic.006G211701	2.096	0.418	0.088	0.035	0.176	9.035	3.035	4.954	2.964	3.721
Sobic.006G211800	148.083	115.357	150.908	151.888	151.365	109.878	123.993	103.44	96.131	97.38
Sobic.006G211900	4.007	2.35	3.391	4.263	4.736	27.793	17.686	27.268	25.999	26.399
Sobic.006G212000	5.104	5.331	4.616	5.537	5.074	3.469	2.829	3.191	2.863	3.302
Sobic.006G212100	41.153	38.859	46.857	45.332	45.245	37.661	62.981	52.781	51.134	41.015
Sobic.006G212200	0.01	0.107	0.058	0.038	0.049	0.967	5.204	0.556	0.607	0.699
Sobic.006G212300	0.197	0.171	0.138	0.173	0.145	0.304	0.359	0.238	0.274	0.188
Sobic.006G212350	0.041	0	0	0	0.05	0.045	0	0	0	0.037
Sobic.006G212400	8.1	7.772	8.573	7.541	9.408	5.047	2.976	4.112	4.251	4.705
Sobic.006G212500	1.64	1.41	2.119	1.668	1.651	1.313	1.059	1.161	1.411	1.131
Sobic.006G212600	0.073	0.343	0.123	0.113	0.156	0.229	0.285	0.184	0.151	0.169
Sobic.006G212700	0.015	0	0	0	0	0.018	0	0	0	0
Sobic.006G212800	4.115	6	4.16	4.342	3.536	14.575	54.149	32.24	28.794	30.477
Sobic.006G212900	34.34	31.573	34.073	35.344	35.404	26.43	29.801	26.021	25.03	26.38
Sobic.006G213000	238.198	182.973	288.019	308.339	298.446	195.956	214.476	233.457	240.245	190.818
Sobic.006G213100	74.825	50.853	68.479	72.414	70.743	98.308	47.062	70.888	67.501	68.888
Sobic.006G213200	0.608	1.35	1.083	1.085	1.122	2.5	3.234	1.871	1.917	2.288
Sobic.006G213300	3.172	3.592	3.35	2.865	2.84	24.983	24.203	20.268	17.223	17.633
Sobic.006G213350	0.024	0.049	0.011	0.023	0.015	0	0.101	0.012	0.028	0.029
Sobic.006G213400	16.511	12.491	18.913	19.742	17.352	9.171	8.067	11.719	11.119	11.196
Sobic.006G213500	14.021	9.939	10.708	10.626	10.496	54.409	59.73	93.263	76.421	95.498
Sobic.006G213601	3.335	4.024	3.418	2.984	3.449	3.201	4.264	2.845	2.295	2.831
Sobic.006G213700	2.115	6.798	5.174	4.984	5.754	20.909	50.929	54.118	56.94	49.356
Sobic.006G213800	13.792	15.842	17.248	16.057	16.977	9.875	15.778	12.779	13.216	11.176
Sobic.006G213900	0.134	0.319	0.387	0.184	0.149	0.086	0.148	0.03	0.077	0.052
Sobic.006G214000	13.629	12.163	17.221	19.28	18.089	22.249	11.629	24.803	27.777	24.933
Sobic.006G214101	0	0	0	0	0	0	0	0	0	0
Sobic.006G214200	61.161	57.615	77.986	73.339	68.569	52.101	59.854	64.262	63.298	62.159
Sobic.006G214300	194.613	215.055	176.424	167.381	171.095	110.198	140.177	171.118	233.051	220.548
Sobic.006G214400	10.692	13.574	8.851	11.884	10.662	50.986	31.065	26.477	31.896	34.483
Sobic.006G214500	23.097	42.196	31.717	27.051	25.936	22.661	34.975	27.102	20.576	23.91
Sobic.006G214600	3.188	2.932	4.218	2.817	5.997	3.904	3.23	4.556	3.073	3.08
Sobic.006G214700	3.455	4.758	3.518	2.858	2.674	12.014	7.192	5.426	6.783	5.228
Sobic.006G214800	0.675	0.573	0.636	0.712	1.213	0.045	0.272	0.186	0.151	0.186
Sobic.006G214900	0	0	0	0	0	0	0	0	0	0
Sobic.006G215000	15.77	22.079	20.944	21.203	17.46	8.398	9.068	7.381	5.355	7.595
Sobic.006G215050	5.18	6.137	4.16	4.376	4.255	5.952	4.843	3.981	4.243	3.845
Sobic.006G215100	17.365	14.864	13.598	14.777	14.884	8.512	7.51	5.426	5.129	5.233
Sobic.006G215200	0.458	0.38	0.574	0.707	0.595	0.947	1.21	1.296	1.305	1.391
Sobic.006G215300	10.054	13.133	10.306	7.924	8.744	11.089	13.883	9.67	8.485	7.419
Sobic.006G215400	31.023	36.964	25.109	26.453	28.065	5.727	2.71	2.422	3.198	2.916
Sobic.006G215500	0	0	0	0	0	0	0	0	0	0
Sobic.006G215600	47.282	51.769	33.218	31.96	26.127	30.319	44.3	28.453	34.115	33.091
Sobic.006G215650	0.453	0.265	0.604	0.67	0.486	4.57	2.22	4.461	4.502	3.906
Sobic.006G215700	6.378	8.228	6.602	6.179	5.622	5.348	5.751	3.732	3.555	4.043
Sobic.006G215750	0.06	0.401	0.186	0.062	0.325	0.03	0.092	0.026	0.092	0.032
Sobic.006G215800	6.647	18.048	5.448	3.308	3.889	14.844	8.123	5.175	5.755	4.916
Sobic.006G215900	6.348	6.01	5.649	5.211	4.942	5.74	3.933	4.08	3.44	4.025
Sobic.006G215950	0.012	0.025	0.031	0.009	0	0.011	0.012	0	0	0
Sobic.006G216000	10.485	10.382	10.049	9.992	11	12.417	8.302	7.489	8.016	6.98
Sobic.006G216100	5.087	5.607	3.686	4.281	4.198	9.944	6.955	6.64	6.707	6.395
Sobic.006G216150	0.02	0.046	0.031	0.018	0.025	0.071	0.05	0.05	0.021	0.096
Sobic.006G216200	11.04	13.667	11.609	11.786	10.947	32.324	38.906	27.46	27.255	28.445
Sobic.006G216300	3.605	4.563	3.082	3.272	3.205	2.749	8.208	3.688	3.292	4.299
Sobic.006G216400	0.43	0.524	0.299	0.4	0.465	0.495	0.823	0.299	0.459	0.404
Sobic.006G216500	0.085	0.113	0	0.089	0	0	0.022	0.024	0	0
Sobic.006G216600	305.019	277.98	343.704	406.238	389.579	268.651	217.205	239.648	254.891	233.62
Sobic.006G216700	1.092	1.424	1.041	0.797	0.645	0	0	0.068	0.033	0.037
Sobic.006G216800	12.39	15.95	12.121	12.466	11.94	12.408	12.759	9.331	9.439	10.11
Sobic.006G216900	0.532	0.594	0.302	0.289	0.267	1.643	3.329	2.809	2.794	2.33
Sobic.006G217000	18.931	18.059	18.951	18.979	17.876	15.403	12.707	12.391	15.563	13.788
Sobic.006G217100	38.844	26.776	24.461	27.182	19.206	0.018	0.034	0	0.039	0.017
Sobic.006G217200	2.857	3.16	1.913	2.183	2.089	2.201	2.102	1.537	1.281	1.481
Sobic.006G217300	98.87	125.766	100.205	87.911	87.773	43.08	84.33	49.901	47.077	47.347
Sobic.006G217400	0.374	0.719	0.302	0.381	0.275	0.053	0.227	0.098	0.101	0.031
Sobic.006G217500	0.339	0.369	0.206	0.338	0.305	0.528	0.578	0.687	0.697	0.383
Sobic.006G217700	109.928	109.822	117.053	114.151	104.384	80.246	128.35	92.005	91.985	86.441
Sobic.006G217800	1.193	1.879	1.611	1.734	1.393	0.972	0.487	0.508	0.643	0.682
Sobic.006G217900	7.357	3.117	2.51	2.721	1.682	0.713	0.147	0.243	0.181	0.192
Sobic.006G217950	0	0	0	0	0	0	0	0	0	0
Sobic.006G218000	1.216	0.976	0.649	0.82	1.171	1.158	0.591	0.763	0.618	0.682
Sobic.006G218050	0	0	0	0	0	0	0	0	0	0
Sobic.006G218100	0.378	0.576	0.351	0.265	0.43	1.422	0.9	0.525	0.49	0.486
Sobic.006G218200	0.133	0.052	0.123	0.132	0.078	1.084	0.62	0.521	0.488	0.625
Sobic.006G218300	1.551	2.327	1.785	1.372	1.519	0.04	0.124	0.099	0.106	0.102
Sobic.006G218400	14.119	11.278	17.056	17.835	18.478	24.717	23.599	29.112	25.729	23.765
Sobic.006G218600	62.71	38.795	59.862	73.092	74.153	95.236	60.428	81.847	78.675	72.212
Sobic.006G218700	22.65	35.037	22.641	21.912	19.558	12.992	31.226	12.903	10.882	12.021
Sobic.006G218800	0.011	0.052	0.009	0.009	0.023	0.162	0.337	0.136	0.132	0.11
Sobic.006G218850	0	0	0	0	0	0	0	0	0	0
Sobic.006G218900	5.35	5.819	6.465	6.734	6.08	4.592	4.594	4.295	4.517	4.518
Sobic.006G218950	0.02	0	0.016	0.042	0.023	0.021	0	0.044	0.057	0.02
Sobic.006G219000	23.181	25.827	26.636	26.053	24.816	30.128	39.907	33.003	31.454	30.144
Sobic.006G219100	4.793	4.065	5.893	5.891	7.986	28.746	26.16	32.007	26.878	35.581
Sobic.006G219150	1.889	2.732	1.322	1.096	1.671	4.467	2.117	2.247	1.42	2.08
Sobic.006G219200	3.177	2.865	3.671	3.567	4.07	10.444	8.313	10.186	8.408	8.212
Sobic.006G219250	1.181	1.599	1.379	1.365	1.168	2.511	2.664	2.536	2.139	2.357
Sobic.006G219300	162.892	158.155	158.382	159.393	135.86	34.705	48.15	34.522	31.724	33.222
Sobic.006G219400	0	0	0	0	0.034	0	0	0	0	0
Sobic.006G219500	3.27	3.254	3.812	4.198	3.754	3.958	7.151	5.315	5.553	5.892
Sobic.006G219600	67.577	91.928	72.26	69.098	71.451	50.929	70.626	48.54	48.738	48.934
Sobic.006G219700	0	0	0	0	0	0	0.029	0	0	0
Sobic.006G219801	0.09	0.101	0.084	0.091	0.084	0.241	0.144	0.158	0.188	0.201
Sobic.006G219900	0.769	1.132	0.69	0.486	0.586	0.626	1.001	0.795	0.391	0.651
Sobic.006G219950	0.039	0	0.149	0.224	0.086	0.021	0.02	0.281	0.042	0.125
Sobic.006G220000	20.301	31.882	22.175	20.216	19.521	27.869	42.529	30.017	28.9	29.583
Sobic.006G220100	0	0	0	0.02	0	0.051	0.104	0.043	0.098	0.077
Sobic.006G220200	72.704	75.995	64.787	59.226	58.155	149.587	167.707	91.382	69.27	74.671
Sobic.006G220300	4.686	8.233	4.37	4.602	4.713	21.534	16.73	11.771	8.32	11.998
Sobic.006G220400	4.168	5.124	4.175	5.307	5.148	7.731	5.625	5.057	5.217	5.298
Sobic.006G220500	20.916	20.459	23.968	23.521	23.882	1.87	4.432	3.022	3.22	3.014
Sobic.006G220600	12.445	10.995	11.467	13.51	14.863	12.558	5.545	14.572	4.602	9.714
Sobic.006G220700	22.046	21.375	24.77	26.126	24.385	21.184	22.569	15.603	16.678	12.881
Sobic.006G220800	66.096	70.612	62.176	62.558	63.441	76.089	38.742	57.519	60.862	59.331
Sobic.006G220900	299.96	357.734	281.371	238.378	231.699	171.454	213.988	154.981	160.597	139.997
Sobic.006G221000	10.43	19.054	17.598	17.081	15.558	102.073	91.711	100.994	90.062	102.394
Sobic.006G221101	0.256	0.15	0.07	0.118	0.237	0.177	0.124	0.107	0.09	0.14
Sobic.006G221200	76.008	54.488	78.268	79.926	111.045	58.985	47.804	53.54	48.177	49.701
Sobic.006G221300	24.672	29.58	34.558	40.069	40.596	57.972	41.501	50.079	54.076	51.754
Sobic.006G221400	3.16	4.243	3.893	4.238	3.737	2.769	2.827	3.021	3.452	3.605
Sobic.006G221500	0.356	0.5	0.424	0.266	0.409	1.596	1.466	4.522	3.07	5.329
Sobic.006G221600	7.921	9.397	8.939	10.026	8.669	5.353	4.062	4.283	4.629	4.403
Sobic.006G221700	0	0	0.015	0	0	0	0	0	0	0
Sobic.006G221800	1.994	1.908	2.136	2.737	2.257	4.098	3.099	3.142	3.563	3.612
Sobic.006G221850	0	0	0	0.034	0	0	0	0	0	0
Sobic.006G221900	0	0	0	0	0	0	0	0	0	0
Sobic.006G222000	0	0	0	0	0	0	0	0	0	0
Sobic.006G222100	45.816	52.59	44.061	39.125	36.563	10.051	18.464	10.436	12.632	10.933
Sobic.006G222200	0	0	0	0	0	0	0	0	0	0
Sobic.006G222300	6.05	9.033	4.34	4.238	4.842	6.483	4.547	3.006	3.22	3.914
Sobic.006G222400	71.366	61.888	66.295	67.901	62.512	43.544	46.31	43.967	44.171	42.724
Sobic.006G222500	27.802	24.495	29.033	30.936	31.94	15.624	17.215	14.12	11.961	12.897
Sobic.006G222600	7.406	14.673	11.75	10.17	9.671	12.554	20.727	15.092	15.356	14.413
Sobic.006G222650	0.224	0.22	0.109	0.051	0.113	0.145	0.235	0.107	0.239	0.29
Sobic.006G222700	4.934	8.061	5.749	6.064	5.492	75.162	35.233	52.586	50.845	45
Sobic.006G222800	14.582	25.721	14.295	13.124	12.484	1.47	1.792	1.828	1.478	2.16
Sobic.006G222901	0.104	0.283	0.194	0.198	0.221	0.259	0.062	0.127	0.114	0.207
Sobic.006G223001	0.715	0.815	1.211	1.355	1.373	1.966	0.67	1.188	0.664	1.041
Sobic.006G223101	0.732	1.391	1.135	1.094	0.973	0.012	0.008	0	0	0.004
Sobic.006G223200	9.713	10.857	9.671	9.402	9.451	11.545	10.643	8.442	9.505	10.047
Sobic.006G223300	0.08	0.113	0.039	0.056	0.018	20.035	40.191	29.703	23.25	26.534
Sobic.006G223400	0.125	0.121	0.052	0.15	0.079	0.2	0.127	0.109	0.099	0.109
Sobic.006G223500	1.305	0.904	1.051	1.403	1.465	1.021	0.995	0.771	0.847	0.999
Sobic.006G223601	0.291	0.479	0.331	0.384	0.237	0.343	0.595	0.508	0.385	0.574
Sobic.006G223700	0.038	0	0.09	0.061	0.117	0.12	0.149	0.14	0.078	0.189
Sobic.006G223800	0.148	0.08	0.1	0.087	0.11	0.374	0.132	0.136	0.078	0.08
Sobic.006G223850	0	0	0	0	0	0	0	0	0	0
Sobic.006G223900	52.387	47.999	37.174	45.269	39.637	0.336	0.183	0.165	0.266	0.321
Sobic.006G224000	2.254	5.968	2.381	2.289	2.215	2.128	2.237	1.521	1.414	1.49
Sobic.006G224100	2.533	5.227	3.13	3.035	2.705	6.961	7.571	5.403	5.757	5.395
Sobic.006G224200	0.107	0.09	0.06	0.033	0.052	0.018	0.051	0.072	0.08	0.047
Sobic.006G224300	5.293	4.552	5.172	4.723	5.082	3.888	3.045	2.513	2.954	2.766
Sobic.006G224400	0.197	0.414	0.482	0.434	0.344	0	0.17	0.049	0.085	0.119
Sobic.006G224500	3.55	3.694	3.501	4.204	4.175	0.016	0.435	0.511	0.122	0.682
Sobic.006G224600	0.115	0	0.061	0.035	0.027	0.062	0.031	0.1	0.08	0.053
Sobic.006G224800	19.594	23.593	21.156	21.607	21.522	13.798	13.771	10.007	10.499	10.237
Sobic.006G225000	0.026	0.082	0.02	0.052	0.054	0.052	0.027	0.092	0.157	0.107
Sobic.006G225100	1.411	1.662	1.506	1.343	1.412	4.213	3.358	2.727	2.533	3.05
Sobic.006G225200	0.014	0.053	0	0.046	0.048	2.015	1.711	3.512	3.925	4.105
Sobic.006G225300	16.583	15.818	16.532	15.308	15.523	16.928	25.02	19.179	19.243	17.323
Sobic.006G225400	12.2	11.592	13.624	15.268	15.072	3.546	4.097	4.302	5.961	4.852
Sobic.006G225500	52.338	27.025	26.098	28.158	45.06	0.15	0.202	0.118	0.174	0.203
Sobic.006G225600	58.045	75.701	64.234	53.828	49.354	29.53	73.595	41.961	42.579	42.063
Sobic.006G225700	0.026	0.019	0.004	0.007	0.025	0	0.005	0	0	0.009
Sobic.006G225800	1.317	1.081	1.017	1.087	0.953	0.781	0.696	0.483	0.413	0.406
Sobic.006G225900	9.858	22.66	12.534	10.15	9.364	2.668	9.444	3.182	3.078	3.526
Sobic.006G226000	0.395	0.712	0.361	0.321	0.138	3.067	2.974	3.093	1.828	1.225
Sobic.006G226100	132.519	86.005	55.292	50.364	54.766	265.11	138.797	115.178	63.225	70.881
Sobic.006G226200	59.594	85.626	65.112	55.669	51.75	86.545	103.137	85.329	88.273	76.702
Sobic.006G226300	18.363	21.014	21.681	21.802	21.609	16.368	18.334	14.65	15.238	13.417
Sobic.006G226400	10.712	2.295	1	0.75	1.379	1.09	8.356	1.112	1.243	1.33
Sobic.006G226500	22.978	18.151	28.215	29.154	28.611	14.501	15.088	15.001	13.857	14.528
Sobic.006G226601	2.96	6.476	1.7	2.276	2.357	13.822	19.263	14.295	14.104	17.348
Sobic.006G226700	10.56	19.091	10.999	11.009	13.755	2.53	5.123	3.265	3.231	4.308
Sobic.006G226800	4.715	21.233	15.538	11.343	14.47	0.069	0.51	1.67	0.508	1.559
Sobic.006G226900	0.306	0.888	0.555	0.482	0.551	2.877	5.14	2.766	2.91	3.13
Sobic.006G227000	0.034	0	0	0.014	0	3.569	18.339	11.706	10.778	13.828
Sobic.006G227050	0	0	0	0	0	0	0.028	0	0	0
Sobic.006G227100	0.01	0	0.009	0.009	0	0.079	0.273	0.191	0.178	0.197
Sobic.006G227200	4.862	6.542	4.862	5.068	4.121	10.727	21.594	12.599	8.517	10.449
Sobic.006G227300	0.083	0.357	0.049	0.29	0.079	9.774	37.761	19.275	13.026	14.506
Sobic.006G227400	2.676	2.857	2.24	1.83	1.865	1.573	4.579	2.329	1.643	2.125
Sobic.006G227500	27.184	13.499	16.612	18.778	13.865	0.393	0.494	1.542	1.903	0.642
Sobic.006G227600	0	0.061	0	0.063	0	0.021	0.061	0.021	0	0.021
Sobic.006G227700	0	0	0	0.016	0.021	0.061	0.059	0.021	0.062	0.04
Sobic.006G227750	0	0.404	0.342	0.248	0.142	0	0.057	0	0	0
Sobic.006G227800	0.034	0.056	0.117	0.041	0.075	0.126	0.137	0.105	0.108	0.276
Sobic.006G227900	1.585	2.831	4.175	3.557	5.408	1.405	1.821	10.996	9.979	12.36
Sobic.006G228000	2.809	0.86	1.857	1.399	1.411	2	2.485	5.102	4.023	3.927
Sobic.006G228100	0.333	0.237	0.254	0.297	0.424	9.829	4.377	7.447	5.239	7.41
Sobic.006G228200	0.694	1.996	0.994	0.973	0.835	1.108	2.606	1.543	1.308	1.706
Sobic.006G228300	12.701	24.768	19.38	19.087	17.316	5.436	9.718	9.33	9.907	12.614
Sobic.006G228400	0	0	0	0.008	0	0.019	0.018	0.018	0.009	0.024
Sobic.006G228500	27.183	37.856	27.263	26.301	26.978	39.069	65.84	41.935	40.106	41.206
Sobic.006G228700	24.936	24.959	14.938	13.413	12.352	23.878	22.394	12.95	13.107	15.111
Sobic.006G228833	0.107	0.25	0.144	0.095	0.156	0.377	0.92	0.47	0.335	0.842
Sobic.006G228966	0.038	0.045	0.005	0	0.034	0.049	0.034	0.026	0.008	0
Sobic.006G229100	4.842	5.026	1.595	1.781	1.409	0	0.035	0.007	0	0
Sobic.006G229200	0.193	0.114	0.09	0.068	0.097	0.103	0.264	0.055	0.055	0.082
Sobic.006G229250	0	0	0	0	0	0.095	0.119	0.02	0.075	0
Sobic.006G229300	0.121	0.507	0.561	0.419	0.37	17.144	36.484	27.216	22.069	24.208
Sobic.006G229400	0	0	0	0	0	0	0	0	0	0
Sobic.006G229500	0.02	0.008	0	0	0	0.013	0.085	0.014	0.006	0.018
Sobic.006G229600	0.139	0.325	0.283	0.173	0.114	0.117	0.257	0.202	0.211	0.18
Sobic.006G229700	0.021	0.049	0.034	0	0	0.106	0.023	0.018	0.048	0
Sobic.006G229800	0.067	1.611	0.219	0.251	0.349	0.501	0.76	0.65	0.756	0.558
Sobic.006G229901	3.682	12.099	4.333	5.262	3.84	0.056	0.045	0.101	0.01	0.017
Sobic.006G230000	0	0	0	0	0	0	0	0	0	0
Sobic.006G230100	3.122	8.64	4.114	4.455	3.691	0	0	0.006	0	0.008
Sobic.006G230200	3.203	3.624	1.27	1.556	1.318	0.022	0.007	0	0	0.011
Sobic.006G230300	73.608	119.9	105.919	84.119	59.778	4.145	21.299	7.541	6.791	6.148
Sobic.006G230400	11.023	10.527	11.648	11.657	10.794	12.641	7.657	7.519	6.508	6.326
Sobic.006G230500	3.576	1.202	0.488	0.341	0.316	0.44	0.344	0.136	0.022	0.091
Sobic.006G230600	1.109	0	0	0	0	0	0	0	0	0
Sobic.006G230700	4.735	0.44	0.105	0.259	0.162	1.811	0.093	0.035	0.04	0.033
Sobic.006G230800	26.842	2.807	0.697	0.83	1.101	4.618	1.25	0.392	0.276	0.18
Sobic.006G230900	1.992	0.278	0.255	0.264	0.428	1.312	0.768	0.449	0.332	0.474
Sobic.006G231100	5.309	1.641	0.493	0.435	0.463	2.308	1.984	0.506	0.375	0.378
Sobic.006G231200	17.19	4.467	0.945	1.533	0.956	8.948	5.587	0.731	0.322	0.573
Sobic.006G231266	0.107	0.106	0.161	0.249	0.127	15.46	3.194	12.072	19.834	13.154
Sobic.006G231332	17.248	4.734	0.703	0.631	0.538	10.301	12.554	0.716	0.822	0.735
Sobic.006G231400	0.61	0.765	0.546	0.644	0.757	0.822	0.606	0.569	0.412	0.517
Sobic.006G231500	47.812	39.854	41.107	42.22	50.514	38.292	36.408	32.674	32.249	33.806
Sobic.006G231600	0.12	0.215	0.025	0.116	0.101	0.458	0.433	0.333	1.439	1.131
Sobic.006G231700	66.623	60.458	67.073	67.555	61.5	70.576	92.821	78.73	70.065	59.661
Sobic.006G231800	8.694	14.517	10.048	10.394	9.691	5.505	7.191	5.358	6.969	6.769
Sobic.006G231900	8.986	8.896	9.208	8.803	7.896	9.058	7.122	7.12	7.077	6.886
Sobic.006G232000	21.289	22.098	30.862	28.152	29.717	15.905	18.928	16.254	15.66	13.722
Sobic.006G232100	8.825	14.134	9.394	14.312	9.333	0.092	1.411	0.977	0.477	1.74
Sobic.006G232200	144.774	149.603	140.817	131.653	124.113	83.561	149.036	100.309	108.588	96.17
Sobic.006G232300	8.667	7.671	10.242	9.199	10.954	0	0.048	0	0.008	0.017
Sobic.006G232400	3.997	2.066	2.143	1.706	2.241	12.897	4.189	6.777	9.204	6.982
Sobic.006G232500	22.11	12.059	14.346	10.945	17.868	7.35	6.179	6.649	5.677	6.871
Sobic.006G232600	26.358	61.738	60.578	57.13	57.011	51.7	58.202	100.468	120.808	103.867
Sobic.006G232700	0	0	0.006	0.016	0	0	0	0	0	0
Sobic.006G232800	34.296	24.436	39.82	40.368	40.988	20.766	15.64	18.263	19.577	18.23
Sobic.006G232900	0.625	0.688	0.645	0.832	0.874	1.56	1.615	1.656	1.743	1.878
Sobic.006G233000	10.003	10.428	10.788	11.391	11.101	8.105	9.228	8.091	7.352	7.716
Sobic.006G233100	169.435	138.039	201.317	187.85	188.241	164.609	245.621	281.335	277.561	264.39
Sobic.006G233200	0	0	0.035	0	0	0.043	0.047	0	0	0
Sobic.006G233300	12.161	11.671	9.994	11.08	10.542	9.41	8.533	7.551	7.118	7.433
Sobic.006G233400	0.071	0.875	0.278	0.13	0.063	0.25	0.515	0.197	0.145	0.118
Sobic.006G233500	35.904	46.734	22.214	22.602	22.82	5.926	16.46	10.969	12.115	12.521
Sobic.006G233600	0	0	0	0	0	1.088	0.753	1.55	1.143	1.325
Sobic.006G233700	14.47	23.308	14.371	15.23	13.833	25.128	19.332	20.088	22.485	21.174
Sobic.006G233800	2.646	2.875	2.052	2.06	2.281	0.192	0.467	0.379	0.266	0.276
Sobic.006G233900	0.739	0.808	0.478	0.407	0.435	0.279	0.56	0.373	0.311	0.299
Sobic.006G234000	0	0	0	0	0	0.041	0.02	0	0	0
Sobic.006G234100	2.869	2.693	2.585	3.436	2.663	345.541	126.194	396.046	286.434	325.795
Sobic.006G234200	0.056	0.099	0.035	0.024	0.036	0.704	0.569	0.497	0.487	0.645
Sobic.006G234300	0.323	1.101	0.376	0.608	0.699	6.825	8.159	5.84	5.038	5.126
Sobic.006G234400	0.008	0	0.006	0.01	0	0.009	0.008	0.054	0.024	0.031
Sobic.006G234433	0.042	0.026	0.129	0.051	0	0.304	0.801	0.321	0.231	0.139
Sobic.006G234466	25.285	12.72	20.368	22.648	25.523	0	0.067	0.103	0.03	0.034
Sobic.006G234500	0.173	0.485	0.184	0.251	0.263	0.251	0.359	0.268	0.276	0.275
Sobic.006G234601	4.448	7.608	3.134	3.188	4.009	8.303	7.395	3.666	2.842	4.229
Sobic.006G234700	31.254	35.457	26.889	28.782	25.466	31.732	24.499	23.758	26.54	25.891
Sobic.006G234800	203.214	110.276	183.604	200.65	233.609	0.36	0.658	0.587	0.339	0.418
Sobic.006G234850	0.43	0.702	1.194	1.687	0.89	0	0.133	0.136	0.057	0.368
Sobic.006G234900	1.2	1.349	2.024	1.915	1.176	0.081	0.027	0.028	0	0.075
Sobic.006G235000	0.956	0.817	0.436	0.681	0.988	0.07	0.058	0.012	0.071	0.013
Sobic.006G235100	51.098	83.503	146.63	160.602	144.549	0.439	2.34	1.039	0.681	4.089
Sobic.006G235200	14.251	28.097	29.808	41.273	34.081	0.185	0.451	0.211	0.173	0.665
Sobic.006G235300	0.634	2.438	0.376	0.351	0.216	3.928	58.624	21.684	21.719	26.645
Sobic.006G235350	0.083	0.093	0.064	0.083	0.025	28.878	47.303	54.821	61.824	50.566
Sobic.006G235400	0.333	0.339	0.432	0.49	0.603	8.013	15.541	18.573	14.334	19.299
Sobic.006G235500	64.827	68.071	53.71	45.589	47.533	80.81	21.121	28.434	31.458	23.501
Sobic.006G235600	26.433	10.705	18.774	19.383	24.052	28.444	10.954	19.127	14.944	18.898
Sobic.006G235650	0	0	0	0	0	0	0	0	0	0
Sobic.006G235700	9.687	9.386	10.871	10.49	10.021	5.046	5.588	5.392	5.722	5.035
Sobic.006G235800	108.554	21.839	79.618	82.892	84.016	48.596	8.362	47.334	52.278	56.145
Sobic.006G235801	0	0	0	0	0	0	0	0	0	0.013
Sobic.006G235900	161.795	28.47	120.207	105.931	116.024	54.766	10.8	65.446	76.448	72.002
Sobic.006G236000	15.34	19.26	16.545	16.911	15.827	14.304	10.843	10.292	11.476	11.109
Sobic.006G236100	0.303	0.556	0.129	0.379	0.411	0.235	0.234	0.192	0.199	0.225
Sobic.006G236300	0	0.007	0	0	0	0.007	0	0.034	0.023	0.013
Sobic.006G236400	0.13	0.073	0.125	0.129	0.241	0	0	0	0	0
Sobic.006G236500	131.933	132.358	112.78	104.163	98.603	104.112	123.724	89.105	81.318	76.588
Sobic.006G236600	5.864	5.43	9.339	10.744	9.164	3.698	2.324	2.745	3.06	3.507
Sobic.006G236700	58.606	43.041	54.091	65.985	69.23	25.093	20.523	19.453	19.807	23.301
Sobic.006G236800	13.424	8.468	12.76	13.654	12.391	14.032	14.443	19.313	21.392	17.644
Sobic.006G236900	0.617	0.803	0.244	0.554	0.572	0.13	0.404	0.125	0.173	0.216
Sobic.006G237000	39.015	37.22	44.243	42.323	49.537	26.945	18.053	20.621	21.025	19.418
Sobic.006G237100	6.56	6.858	7.083	7.077	7.248	27.232	9.779	20.937	27.953	23.838
Sobic.006G237200	48.621	33.653	45.633	46.222	52.245	37.435	34.779	34.643	33.804	32.507
Sobic.006G237300	10.04	5.349	7.855	8.802	8.694	3.547	1.311	1.46	1.401	1.238
Sobic.006G237400	57.959	76.777	60.31	57.133	53.787	37.851	56.568	40.665	41.967	40.607
Sobic.006G237500	0.935	1.253	0.996	1.289	1.319	2.002	1.377	1.232	1.287	1.157
Sobic.006G237600	0.507	0.328	0.547	0.391	0.275	4.028	1.044	0.948	1.238	1.08
Sobic.006G237700	0	0	0	0	0	0.876	0.637	0.794	0.715	0.869
Sobic.006G237800	0.056	0.036	0.04	0.024	0.033	6.706	5.956	6.783	6.31	7.538
Sobic.006G237900	13.538	17.895	13.505	11.946	9.947	6.914	12.98	7.152	6.51	6.264
Sobic.006G238000	2.42	0.688	0.355	1.561	1.027	509.178	132.432	293.164	269.478	381.793
Sobic.006G238100	0	0	0	0	0.054	32.268	10.925	14.687	9.152	10.153
Sobic.006G238200	0.172	0.162	0.101	0.111	0.075	23.453	20.726	19.438	19.033	22.048
Sobic.006G238300	0.027	0	0	0	0.03	0.058	0.056	0.029	0	0
Sobic.006G238400	1.013	0.766	0.964	0.879	0.92	1.424	1.181	1.128	1.245	1.082
Sobic.006G238500	0.267	0.217	0.142	0.235	0.198	0.094	0.078	0.051	0.068	0.068
Sobic.006G238600	11.012	11.646	9.29	9.593	10.717	11.31	11.315	6.686	5.558	6.016
Sobic.006G238700	25.593	25.447	25.118	24.16	23.983	23.1	18.446	19.859	20.972	17.888
Sobic.006G238900	0	0	0	0	0	0	0	0	0	0
