Gene_ID	Bundle.Sheath.Cells	Mesophyll.cells
GRMZM2G052875	37.9816639812	21.378281514
AC194854.3_FG006	35.8345523721	6.065291778
GRMZM2G048549	35.6124373781	11.5315423928
GRMZM2G065899	30.059562527	14.040027264
GRMZM2G155954	16.9547778785	4.043527852
GRMZM2G347226	8.6995039333	1.9094437079
GRMZM2G153949	1183.1942332926	470.9087544216
GRMZM2G354604	916.0269146258	429.9493148834
GRMZM2G094388	237.4039094651	155.9753428848
GRMZM2G157334	196.7568655555	84.8891248691
GRMZM2G068392	46.9403020742	25.9459703839
GRMZM2G179215	14.9187237665	5.690891051
GRMZM2G027344	12.5124779977	2.1340841441
GRMZM2G148807	97.8786740411	8.4614564311
GRMZM2G066489	66.7825748753	25.3843692933
GRMZM2G355752	489.6488024488	290.5082212632
GRMZM2G070167	485.4693386443	307.7573976268
GRMZM2G416184	416.616158411	243.7473533522
GRMZM2G444075	18.6946786652	7.5628946862
GRMZM2G017351	456.1501594307	122.9906388326
GRMZM2G089484	42.7201171874	19.5062778788
GRMZM2G140537	37.0191656737	20.1801991875
GRMZM2G448213	10.501103327	2.7580853556
GRMZM2G066876	82.922931109	49.2711356784
GRMZM2G124890	9.3288297498	0.7488014541
GRMZM2G180065	28.3196617403	7.8624152678
GRMZM2G330298	16.2143945651	5.4288105421
GRMZM2G332821	95.7315624321	38.1888741581
GRMZM2G019317	52.4339462602	3.5193668342
GRMZM2G384439	18.6872748321	7.1073738019
GRMZM2G151955	13.1047846485	1.5724830536
GRMZM2G016480	6.2932581645	0.2246404362
GRMZM2G153393	36.0196482005	13.2912258099
GRMZM2G126858	6.5153731586	0.8985617449
GRMZM2G011896	52.863368582	22.9133244948
GRMZM2G080503	8.2799533865	1.2729624719
GRMZM2G300133	6.0711431705	0.5241610179
GRMZM2G056772	44.5710754711	18.9446767882
AC218998.2_FG007	27.6162975925	8.6112167219
GRMZM2G095209	31.3922524913	2.5459249439
GRMZM2G176225	18.8797744936	5.7657711964
GRMZM2G395778	34.2325920452	16.6196482733
GRMZM2G143460	19.175927819	4.6425690153
GRMZM2G090177	184.0839711485	17.6717143163
GRMZM2G095655	23.3961127057	2.1715242168
GRMZM2G114570	27.9124509179	1.2729624719
GRMZM2G100244	15.928818141	6.1471250796
GRMZM2G068316	2097.9501570572	794.178822197
GRMZM2G079668	717.0859185177	581.2945688021
GRMZM2G124644	381.5195214326	235.7226977443
GRMZM2G310431	355.4210096327	203.2247146373
GRMZM2G083810	245.2285270917	117.1175394527
GRMZM2G029546	169.1775871286	110.2235740405
GRMZM2G080724	149.0391610021	38.1888741581
GRMZM2G007729	126.7536232666	10.4832203571
GRMZM2G013970	116.2031610496	10.4083402117
GRMZM2G046382	115.7589310615	64.3220449055
GRMZM2G399136	94.1767574738	68.2158124667
GRMZM2G039886	91.7334925393	61.8135600343
GRMZM2G141931	63.9514901128	23.8289125621
GRMZM2G365374	63.3027733019	38.3011943762
GRMZM2G399073	62.8260193336	12.0773057411
GRMZM2G019056	58.9345117525	9.2102578852
GRMZM2G043147	57.4537451255	31.5245412168
GRMZM2G064537	52.2439145406	23.0393727371
GRMZM2G360681	51.3085636237	29.2032567091
GRMZM2G129218	37.5744531588	13.8528269005
AC209784.3_FG007	24.2105343506	6.9264134502
GRMZM2G027695	18.8057361622	4.4179285791
GRMZM2G086964	18.3985253398	6.5894527959
GRMZM2G029385	15.1038195948	1.647363199
GRMZM2G092910	11.9571905126	3.5568069069
GRMZM2G040890	9.4028680811	2.1715242168
GRMZM2G106413	97.2493482247	9.996499412
GRMZM2G106445	55.4917293448	6.1027318508
GRMZM2G106393	49.235490346	2.6956852347
GRMZM2G357834	21.100924434	7.1136138138
GRMZM2G145396	150.5199276291	105.356364589
GRMZM2G029087	85.5389521252	44.7034468086
GRMZM2G054233	76.1854429564	48.2976937881
GRMZM2G044591	34.4278240765	11.5315423928
GRMZM2G138896	6.5770717678	0.8985617449
GRMZM2G180244	22.8408252206	9.6844988036
GRMZM2G111224	26.3453062353	13.3161858559
GRMZM2G145101	40.6470439097	23.8118862397
GRMZM2G415359	2038.3493003226	674.8198704167
GRMZM2G141289	156.0728024801	76.1655879291
GRMZM2G120857	18.0826284569	6.1326839089
GRMZM2G085019	18850.0542709191	2015.6262498472
GRMZM2G122479	192.5366806687	35.8925496964
GRMZM2G467338	25.5012692579	12.8544249642
GRMZM2G432128	66.5851393225	22.6512439859
GRMZM2G025366	10.5566320755	0.831169614
GRMZM2G154595	329.6186511582	67.0177301401
GRMZM2G302832	11.493216967	0.9360018176
GRMZM2G064799	171.1470067424	55.5610678927
GRMZM2G079888	147.3671287105	32.1759984818
GRMZM2G302259	63.1122127414	26.7396999252
GRMZM2G039251	56.0346771055	27.8179740191
GRMZM2G064695	38.1778655592	22.1233389608
GRMZM2G022192	119.2757518005	74.880145408
GRMZM2G161673	268.388951134	195.1750990059
GRMZM2G043109	14.1413212873	5.2790502513
GRMZM2G073351	464.1586389628	330.5459218543
GRMZM2G036455	75.3093227268	28.0301344286
GRMZM2G464328	1819.936222848	926.5669192783
GRMZM2G105570	566.4302539725	398.8865345883
GRMZM2G032218	262.0956929695	104.5701230622
GRMZM2G432390	150.8901192858	111.6462968033
GRMZM2G018074	106.4435868755	57.2622734805
GRMZM2G308860	96.6940607396	7.9747354859
GRMZM2G070144	68.8186289873	15.45027
GRMZM2G355523	54.9364418597	14.9760290816
GRMZM2G055318	27.7643742552	14.6765085
GRMZM2G148937	19.0278511563	3.0700859617
GRMZM2G363229	12.364401335	2.4710447985
GRMZM2G014089	10.5134430513	2.7705653801
GRMZM2G074053	537.5923239128	265.6373158348
GRMZM2G082434	223.8919139942	49.3460158239
GRMZM2G424088	144.8930144467	36.5415109591
GRMZM2G096407	128.5675623846	12.4675442104
GRMZM2G083788	81.2306263819	23.677101978
GRMZM2G433162	64.2961209167	16.3987518443
GRMZM2G161641	24.0624576879	1.7222433444
GRMZM2G173597	23.8033235282	11.0822615204
GRMZM2G078024	16.2143945651	2.7705653801
GRMZM2G041631	14.6225704411	4.7174491607
GRMZM2G141491	14.6225704411	4.7174491607
GRMZM2G332505	12.064546093	2.7705653801
AC205362.4_FG002	7.255756472	0.7488014541
GRMZM2G028736	52.0119277715	3.0700859617
GRMZM2G028325	545.6378226105	32.0112621619
GRMZM2G137108	1197.1381195232	137.3301866782
GRMZM2G082184	15.5233701416	0.4867209452
GRMZM2G178693	711.2345987069	161.12656202
GRMZM2G092125	798.153131937	187.0637963619
GRMZM2G047368	454.6424216762	166.817453071
GRMZM2G081843	273.9825470673	140.31790448
GRMZM2G392975	249.0735844823	106.6168470118
GRMZM2G027098	1346.8423912885	921.1967646005
GRMZM2G093849	75.2229446489	10.7078607933
AC217499.3_FG001	12.6542085166	2.9278136855
GRMZM2G125850	437.1223082745	24.4483674757
GRMZM2G134544	1721.1690888307	190.4950899179
GRMZM2G009223	1116.0538067292	192.629174062
GRMZM2G066413	375.2262632681	42.494482519
GRMZM2G135186	143.264171157	61.8884401797
GRMZM2G137849	72.8537180457	22.1645230408
GRMZM2G093323	9.3288297498	1.3478426173
GRMZM2G086258	7.255756472	0.5241610179
GRMZM2G042146	157.6276074384	57.944752519
GRMZM2G051630	144.3747461272	34.3949467882
GRMZM2G152827	137.8840523878	39.5741568481
GRMZM2G015401	92.4245169405	25.421809366
GRMZM2G041831	82.0714902985	31.5245412168
GRMZM2G024823	79.0729378789	12.2054637015
GRMZM2G365515	18.5095828368	7.4131343954
GRMZM2G072029	7.255756472	1.1980823265
GRMZM2G072700	175.1253330555	125.3556034001
GRMZM2G436328	161.9958689879	111.4216563671
GRMZM2G099191	82.3306244582	11.381782102
GRMZM2G032293	81.6642794761	21.4906017321
GRMZM2G036908	46.4960720861	8.985617449
GRMZM2G069198	37.8335873185	9.360018176
GRMZM2G112903	34.5759007392	3.5942469796
GRMZM2G379686	13.8081487963	4.1558480701
AC182482.3_FG003	11.7720946842	1.1980823265
GRMZM2G147560	7.033641478	0.0748801454
GRMZM2G041050	73.7421780219	36.3168705229
GRMZM2G171354	22.1480379741	10.3334600663
GRMZM2G010765	18.5095828368	1.7971234898
GRMZM2G008290	18.0283336831	1.7222433444
GRMZM2G021912	15.2889154232	3.8376074522
GRMZM2G053921	13.3374765438	3.3696065434
GRMZM2G176029	39.764753792	12.5424243558
GRMZM2G064091	243.1048609789	15.687390463
GRMZM2G176253	217.7467324924	114.6415026196
GRMZM2G009344	53.4556752328	9.1728178125
GRMZM2G104325	1733.5705093314	225.9695588049
GRMZM2G421857	146.780991896	101.2379565916
GRMZM2G058910	97.6688987937	61.3792551909
GRMZM2G144372	86.328694351	59.567155672
GRMZM2G019404	316.1868638549	65.8907839518
GRMZM2G006894	200.0083822985	50.1409933701
GRMZM2G177005	114.111578189	83.2667216937
GRMZM2G101020	110.903250522	69.8257355929
GRMZM2G158766	89.6604192616	56.160109056
GRMZM2G008232	52.0489469372	29.0534964183
GRMZM2G089140	193.4498200639	29.727417727
GRMZM2G361652	190.420418389	115.0907834921
GRMZM2G057611	42.2758871993	6.2150520689
GRMZM2G092780	289.2554208273	24.2986071849
GRMZM2G150616	90.9190708945	30.8880599808
GRMZM2G137985	89.4383042675	19.094437079
GRMZM2G146670	36.7230123483	21.3034013686
GRMZM2G443728	31.7994633137	4.0684879003
GRMZM2G156255	10.0692130632	1.4601628355
GRMZM2G088196	147.3362793811	71.847499519
GRMZM2G374812	97.2863673904	22.5389237678
GRMZM2G077546	46.9032829085	8.9356973495
GRMZM2G153920	37.3893573304	12.2054637015
GRMZM2G160069	14.5263206103	2.6208050893
GRMZM2G096683	9.6990214065	1.1980823265
GRMZM2G456923	8.0948575582	0.374400727
GRMZM2G307561	259.7264663663	173.7968174919
GRMZM2G034302	70.4104531113	17.1101132257
GRMZM2G395114	900.1580325205	89.4817737625
GRMZM2G042171	80.7017811686	23.4374855127
GRMZM2G444801	13.1047846485	0.8985617449
GRMZM2G113409	93.3993549946	56.8340303647
GRMZM2G105539	86.3163546044	57.9697125725
AC199782.5_FG001	30.3557158524	4.2681682883
GRMZM2G108477	52.8263494163	32.5354231798
GRMZM2G067747	23.3961127057	9.2102578852
GRMZM2G146004	56.8614384747	31.0378202716
GRMZM2G165063	53.0114452447	14.9760290816
GRMZM2G052586	32.1943344117	7.1510538865
GRMZM2G703309	28.0605275806	0.8236815995
GRMZM2G103873	25.1730326581	9.360018176
GRMZM2G388502	25.0619751611	9.5846586122
GRMZM2G108003	24.8768793327	2.2464043622
GRMZM2G054120	20.9158286056	3.669127125
GRMZM2G081676	17.8308981303	6.3648123597
GRMZM2G122057	15.8935617984	2.1715242168
GRMZM2G134290	15.8036581113	2.1060040896
GRMZM2G356074	15.6961262456	2.6208050893
GRMZM2G114389	15.2148770919	5.1667300332
GRMZM2G136635	14.5115129441	4.4928087245
GRMZM2G438652	14.067282956	0.7488014541
GRMZM2G071307	13.6970912993	2.7705653801
GRMZM2G093514	13.6168831094	5.0107297305
GRMZM2G002894	11.4019030275	3.1636861435
GRMZM2G433959	10.661519714	0.5990411633
GRMZM2G467695	10.5874813827	2.2464043622
GRMZM2G410710	10.2172897259	0.374400727
GRMZM2G306625	7.7616850671	0.1497602908
GRMZM2G315893	7.7616850671	0.1497602908
GRMZM2G127619	6.4684822156	0.0374400727
GRMZM2G149236	6.0711431705	0.7488014541
GRMZM2G374777	5.9971048391	0.2246404362
GRMZM2G174147	5.1826831943	0
GRMZM2G006480	46.4960720861	103.1848403722
GRMZM2G029566	25.1730326581	55.5610678927
GRMZM2G093359	66.0421915618	95.459705346
GRMZM2G156516	28.5417767344	54.4378657116
GRMZM2G095141	103.4315488922	136.0759442426
GRMZM2G365160	2.0096118506	9.8092990484
GRMZM2G119249	199.755417975	247.3291202826
GRMZM2G325131	95.5230211074	137.6883633488
GRMZM2G015892	15.4740112516	100.7137955737
GRMZM2G016592	18.6576594995	35.1936683417
GRMZM2G046163	19.175927819	131.8639360635
GRMZM2G020446	26.9129334447	52.7593024495
GRMZM2G090722	11.5869988559	31.1439004801
GRMZM2G130332	48.8282795235	77.3886302791
GRMZM2G112149	1.5548049583	11.1321816198
GRMZM2G098039	25.6913009775	109.6994130227
GRMZM2G437977	5.2567215257	15.2755496632
GRMZM2G050570	75.4450596429	116.2139856732
GRMZM2G071208	38.0186831468	63.8602840063
GRMZM2G171556	5.8490281764	20.1427591147
GRMZM2G137868	135.2433519524	201.0095103606
GRMZM2G469150	514.5540631172	1817.2412891074
GRMZM2G017110	104.1719322057	145.2674820915
GRMZM2G036708	62.4143133258	177.6531449804
GRMZM2G082185	159.9598148758	202.625673474
GRMZM2G069203	174.7304619796	409.3697549454
GRMZM2G106250	3.9980698928	15.7997106811
GRMZM2G120300	177.5217070714	263.7615681923
AC207394.3_FG004	39.6475264365	70.1626962473
GRMZM2G081268	75.8423987125	146.3707162089
GRMZM2G116563	10.3900458299	22.2768432589
GRMZM2G169927	1.3326899643	17.5968341709
GRMZM2G127562	113.9449919435	181.0601915965
GRMZM2G372074	1.4807666269	9.2102578852
GRMZM2G001514	3.1836482479	10.5955405752
GRMZM2G084812	2.7394182599	11.3069019566
GRMZM2G119303	53.5297135641	102.8104396452
GRMZM2G087326	1.0513443051	7.3008141773
GRMZM2G108600	15.4740112516	63.9850842511
GRMZM2G014558	251.2120582614	1090.779078158
GRMZM2G025231	4.9975873659	26.2829310382
GRMZM2G027723	1.7954295352	11.9496232022
GRMZM2G039454	1.9990349464	9.2851380306
GRMZM2G052149	23.6182276998	58.556273709
GRMZM2G112336	0.9439887247	7.5316946231
GRMZM2G113137	10.6022890489	31.6693094954
GRMZM2G132934	2.5543224315	12.8045048648
GRMZM2G147687	3.4798015733	11.1571416658
GRMZM2G055585	13.9192062933	65.894527959
GRMZM2G119494	323.1032779996	519.1440481135
GRMZM2G131912	8.7550326818	35.8301495777
GRMZM2G103128	5.4047981884	20.5920399872
GRMZM2G026980	4.5163382122	39.1623160484
GRMZM2G070271	4.5903765435	14.7513886454
GRMZM2G082520	1.1846133016	17.7465944617
GRMZM2G094990	153.9997292024	484.8302214803
GRMZM2G127072	0.8144216448	7.4131343954
GRMZM2G166944	2.5173032658	28.080054528
GRMZM2G339122	7.5519097974	52.0417010585
GRMZM2G361064	2.2211499404	17.6717143163
GRMZM2G429118	1.2586516329	11.6813026836
GRMZM2G119300	75.3340021459	126.9592865392
GRMZM2G328500	3.0355715852	15.7997106811
GRMZM2G409642	1.4807666269	9.1353777398
GRMZM2G038598	29.7634092016	51.2928996045
GRMZM2G469523	78.1104395714	119.5087120711
GRMZM2G007195	4.8495107032	19.3939576607
GRMZM2G165357	12.0423345936	38.361811636
GRMZM2G381473	1.5548049583	7.712654977
GRMZM2G044498	39.8326222648	98.0929904845
GRMZM2G116885	7.4408523004	22.0022827232
GRMZM2G057329	69.6700697978	105.0942840801
GRMZM2G084521	4.8865298689	14.6765085
GRMZM2G085885	38.2778173066	107.0786079334
GRMZM2G117968	107.3555804536	291.3586457824
GRMZM2G031859	33.2432107749	57.545391746
GRMZM2G036765	29.6687459087	61.507799443
GRMZM2G074024	95.8796390948	127.745528066
GRMZM2G074466	1.4067282956	8.6860968673
GRMZM2G159250	96.8816244876	193.8172723941
GRMZM2G174949	4.6644148749	15.425309954
AC195340.3_FG001	10.2543088916	23.6621259489
GRMZM2G002825	496.8342225061	762.9163614892
GRMZM2G003318	148.594931014	185.553000321
GRMZM2G006765	23.2110168774	59.6794758902
GRMZM2G009136	29.4672558762	48.2228136427
GRMZM2G015285	793.3453995833	1043.2052260251
GRMZM2G017257	92.0567932775	153.4668580137
GRMZM2G029148	309.708509862	779.2776732608
GRMZM2G040878	241.7351518489	307.0085961727
GRMZM2G043822	11.0563908121	23.6059658399
GRMZM2G047055	105.2874430893	255.6277123974
GRMZM2G053299	50.5681803102	86.636328237
GRMZM2G056934	16.1156767924	36.2669504234
GRMZM2G058734	2.7023990942	11.007381375
GRMZM2G060702	697.9963687767	907.2104016904
GRMZM2G067752	113.5748002868	186.1520414842
GRMZM2G067985	91.0288943946	144.5186806374
GRMZM2G069162	71.8912197382	157.9596667381
GRMZM2G077942	350.7565947578	562.3124519412
GRMZM2G083459	30.7629266748	68.4092528398
GRMZM2G099167	0.8144216448	6.4771325778
GRMZM2G108766	1.924996615	10.9137811932
GRMZM2G108780	456.7609756643	669.2163395603
GRMZM2G110378	28.3122579072	47.6424925158
GRMZM2G113202	42.4794926105	79.0859136
GRMZM2G126190	204.4716596818	397.6884522618
GRMZM2G133802	1.2216324672	9.6127386667
GRMZM2G152466	70.5832092153	124.8626424678
GRMZM2G153292	24.4573287859	49.4208959693
GRMZM2G153444	139.8954270807	184.8041988669
GRMZM2G169990	16.1156767924	36.2669504234
GRMZM2G180418	43.7566538263	66.1566084679
GRMZM2G324467	14.4744937784	53.3595916177
GRMZM2G463471	0.8144216448	7.6003347589
GRMZM2G028929	37.5127545518	61.1021986529
GRMZM2G053273	40.610024744	118.0859893084
GRMZM2G054354	48.4951070325	105.9179656796
GRMZM2G061446	21.7672694161	46.9872912435
GRMZM2G074530	5.4788365197	18.7949164974
GRMZM2G102903	0.6152232772	5.9537738475
GRMZM2G115775	44.8178699064	83.921922966
GRMZM2G118363	4.9605682003	14.7513886454
GRMZM2G120115	42.7324569118	70.6119771197
GRMZM2G145951	45.0153054592	72.4465406822
GRMZM2G153683	3.0355715852	12.4301041377
GRMZM2G158872	6.4413348272	16.3238716989
GRMZM2G167836	17.473046198	33.9955860152
GRMZM2G402653	1.1846133016	6.9638535229
GRMZM2G135816	25.5432243148	47.6986526249
GRMZM2G046498	33.2802299406	104.7573234258
GRMZM2G054916	25.3951476521	49.7204165509
GRMZM2G414047	33.0951341122	62.0007603978
GRMZM2G005146	8.958638093	23.8118862397
GRMZM2G018251	138.7108137792	181.9587533414
GRMZM2G025329	97.1506304742	153.5791782318
GRMZM2G032295	29.3932175449	99.4033930291
GRMZM2G039455	33.850325092	78.1124717097
GRMZM2G043075	29.0970642195	141.149074094
GRMZM2G043338	0.9624983075	6.7392130867
GRMZM2G048582	2.5278801701	13.1414655191
GRMZM2G049422	29.6893708703	49.0932953331
GRMZM2G061932	29.0970642195	54.512745857
GRMZM2G062129	121.1267100842	184.8041988669
GRMZM2G076370	33.3320567726	65.4889271689
GRMZM2G079353	49.7537586654	84.8392047472
GRMZM2G104920	30.7629266748	49.4832960879
GRMZM2G113726	3.9240315614	12.2054637015
GRMZM2G120987	168.8814338032	271.0661263769
GRMZM2G124915	18.0653528487	37.0282319042
GRMZM2G126795	7.2927756377	18.3830756977
GRMZM2G128206	1.9620157807	8.5737766492
GRMZM2G131087	280.3091224809	413.7128033791
GRMZM2G309063	108.9844237432	171.250892548
GRMZM2G471089	0	4.4928087245
GRMZM2G035417	70.669587271	99.1413125202
GRMZM2G060349	48.6431836952	91.578417834
GRMZM2G103897	21.1749627653	38.3011943762
GRMZM2G000749	16.6907959702	30.3215560229
GRMZM2G004301	1.4807666269	7.6377748316
GRMZM2G033199	10.2913280573	27.9302942372
GRMZM2G048846	38.3518556379	69.0394940662
GRMZM2G111014	13.3268996425	32.0487022346
GRMZM2G112968	38.2778173066	113.4434202931
GRMZM2G113267	13.6477324092	31.9051819534
GRMZM2G124321	35.0941690586	83.4164819845
GRMZM2G130883	5.552874851	15.8745908265
GRMZM2G140051	8.3293122766	21.3034013686
GRMZM2G175867	15.4740112516	37.814473431
GRMZM2G176707	16.2353720898	32.9996800813
GRMZM2G392700	32.7138367058	54.6899622036
GRMZM2G443881	177.3218035768	218.5377043732
GRMZM2G480171	15.0482908463	39.5179967391
GRMZM2G042047	35.390322384	71.3420585375
GRMZM2G051879	210.305880192	455.5957646856
GRMZM2G057852	6.3789017104	29.7025468183
GRMZM2G071959	11.1506721635	24.1751440898
GRMZM2G086841	27.9124509179	49.5706562601
GRMZM2G143780	22.7772756554	41.7577153751
GRMZM2G145758	46.8292445772	86.9732888914
GRMZM2G163939	29.7343814743	49.3219472036
GRMZM2G073059	23.6552468655	54.6250660751
GRMZM2G128434	11.4019030275	44.9280872448
GRMZM2G150166	2.3322074374	13.9277070459
GRMZM2G448104	4.7754723719	15.1632294451
GRMZM2G098346	10.8095963767	33.2467845611
GRMZM2G071021	19.3240044816	55.2241072384
GRMZM2G169458	81.8123561388	139.8012314767
GRMZM2G013783	9.7730597378	21.5654818775
GRMZM2G011507	14896.5640939091	38281.0665930951
GRMZM2G097457	1364.3796042871	1930.7233969764
GRMZM2G064302	166.0087465469	798.954927222
GRMZM2G446253	8.5390875463	49.2648956688
GRMZM2G021846	129.7521756861	208.1293641615
GRMZM2G035268	42.9422321814	114.5291824015
GRMZM2G083841	3289.3836231501	14963.3880625523
GRMZM2G178074	8.2922931109	38.1139940127
GRMZM2G109383	225.771870649	383.7445211594
GRMZM2G003385	30.7900740654	55.6109879922
GRMZM2G009607	31.4934382132	128.2821691331
GRMZM2G443985	28.0203353468	57.9807663047
GRMZM2G009326	41.1653122291	116.363745964
GRMZM2G044132	7.6999864601	35.6429492142
GRMZM2G047860	13.894526852	27.3686931466
GRMZM2G052100	29.1711025508	103.971081899
GRMZM2G057410	34.2427282481	119.3215117076
GRMZM2G111922	8.4403697736	23.6059658399
GRMZM2G136910	23.2110168774	88.5457719449
GRMZM2G002075	4.2201848868	12.9542651556
GRMZM2G014392	1.0365366389	7.4505744681
GRMZM2G110192	81.8863944701	158.1468671017
GRMZM2G150363	12.364401335	41.2589601198
GRMZM2G127139	181.8011226233	277.3710346202
GRMZM2G059138	0.4442299881	6.2899322143
GRMZM2G087513	136.1564913477	326.0281531063
GRMZM2G123896	58.4902817644	134.8217018071
GRMZM2G391596	23.4701510371	46.5754504438
GRMZM2G070508	1.8509582837	8.3865762857
GRMZM2G081406	3.9980698928	21.1536410778
GRMZM2G171702	5.1826831943	15.2755496632
GRMZM2G363554	14.9187237665	80.4462361917
GRMZM2G457929	93.3253166633	459.5644123923
GRMZM2G012391	71.0767980934	163.4259173529
GRMZM2G394968	90.5488792378	167.9561661501
GRMZM2G003853	2.8504757569	13.640666491
GRMZM2G023798	15.1408387605	34.6695073239
GRMZM2G091456	18.6576594995	39.7239171389
GRMZM2G126682	0.8144216448	7.0761737411
GRMZM2G348452	145.4112827661	576.127838769
GRMZM2G018586	16.1403562337	36.7661513953
GRMZM2G020054	2.8874949225	14.0774673367
GRMZM2G066158	1.702881621	10.4832203571
GRMZM2G000489	17.0288162099	35.6429492142
GRMZM2G003246	27.2461059358	124.4508016681
GRMZM2G015080	13.1418038141	39.6490369935
GRMZM2G301932	3.0725907509	19.6934782423
GRMZM2G049538	10.661519714	164.5116794613
GRMZM2G093526	113.4267236241	419.7032150117
GRMZM2G068947	45.940784601	79.0359934781
GRMZM2G067225	3.4798015733	30.8506199081
GRMZM2G050307	1.4437474613	8.7110569133
GRMZM2G136857	22.5076527296	121.5304759971
GRMZM2G009479	16.6216053875	63.9850842511
GRMZM2G015419	428.7189576666	1953.136272749
GRMZM2G040095	45.5705929443	146.1161237145
GRMZM2G116966	29.6770311459	249.9000052499
GRMZM2G031169	48.2729920384	119.8831127982
GRMZM2G069708	221.9669173792	394.0942052822
GRMZM2G138800	6.0711431705	30.3264588902
GRMZM2G150656	2.8134565912	10.7078607933
GRMZM2G159643	21.9893844101	50.9933790228
GRMZM2G170812	91.5589736048	155.4244389472
GRMZM2G173128	2.7394182599	10.7078607933
GRMZM2G095763	9.4028680811	29.3904570726
GRMZM2G044337	10.43940472	24.385967357
GRMZM2G078373	3.405763242	11.7561828291
GRMZM2G129453	5.6639323481	17.6717143163
GRMZM2G481843	60.119125054	84.4648040202
GRMZM2G074401	299.8922611222	656.9235156642
GRMZM2G128971	430.940107607	582.1107623871
GRMZM2G129209	19.0278511563	50.2820176415
GRMZM2G377341	16.7696820502	68.9396538748
GRMZM2G043602	59.2824919098	91.3537773977
GRMZM2G007489	5.108644863	15.7997106811
GRMZM2G406603	7.6259481288	35.5787662292
GRMZM2G157269	79.9613978551	226.2129192775
GRMZM2G465806	10.1432513946	30.4013390356
GRMZM2G108138	34.5018624078	98.3176309207
GRMZM2G135498	19.0278511563	40.6973590292
GRMZM2G150844	16.4365095591	50.8810588047
GRMZM2G152127	4.9605682003	15.5750702449
GRMZM2G092588	62.0883977684	118.5842691272
GRMZM2G142873	69.077763147	115.6898246553
GRMZM2G049190	28.6528342314	50.2820176415
GRMZM2G117153	23.3220743744	42.0452016466
GRMZM2G053322	45.0153054592	80.7956768952
GRMZM2G331720	31.1701374972	79.3729541325
GRMZM2G353444	9.6990214065	83.3416018391
GRMZM2G401664	31.762444148	111.471576489
GRMZM2G013324	2.8134565912	13.4409861007
GRMZM2G105362	2.2951882718	12.2803438469
GRMZM2G061969	28.6034753414	70.3523926131
GRMZM2G010868	9.06969559	34.0704661606
GRMZM2G093997	0.4072108224	9.3749942051
GRMZM2G101958	39.9436797619	158.9705487011
GRMZM2G124051	1.7769199523	9.8092990484
GRMZM2G126397	1.2586516329	12.9542651556
GRMZM2G083195	9.121522422	44.8831591575
GRMZM2G135027	29.9953959707	92.465747557
GRMZM2G037104	4.2905213016	23.6527659307
GRMZM2G087850	33.6134024317	60.2785170534
GRMZM2G110646	11.3278646961	30.6634195446
GRMZM2G085926	40.2768522529	79.2231938416
GRMZM2G035749	37.3523381647	66.6682894591
GRMZM2G077202	63.7210898741	88.8452925266
GRMZM2G092678	21.323039428	36.5789510318
GRMZM2G051806	7.7740247915	26.6573317652
GRMZM2G139300	12.4384396663	45.4522482626
GRMZM2G040843	32.6509041242	55.8605884744
GRMZM2G089836	4.7384532062	26.5075714744
GRMZM2G152908	5.330759857	40.2106380841
GRMZM2G027955	70.3364147799	334.1370488778
GRMZM2G178254	3.8499932301	13.1497855344
GRMZM2G013166	143.0551009766	756.4978847757
GRMZM2G140107	5.0716256973	32.9247999359
GRMZM2G103812	55.6268492995	118.185205501
GRMZM2G068557	96.1017540888	384.0602657975
GRMZM2G000039	14.8446854351	35.4807088967
GRMZM2G013430	13.7711296306	28.3795751096
GRMZM2G059836	4.1831657211	13.1040254464
GRMZM2G096107	2.7764374255	16.7357124987
GRMZM2G104041	2.4062457688	14.3021077729
GRMZM2G122437	0.7033641478	6.8140932321
GRMZM2G155281	7.9961397855	27.1814927831
GRMZM2G325575	333.0984527315	803.2767598641
GRMZM2G402564	5.7009515137	15.7248305357
GRMZM2G436001	23.6922660311	49.9450569871
GRMZM2G053554	22.0356583672	63.2109067469
GRMZM2G458549	6.3672964959	16.6233922806
GRMZM2G312839	35.2422457213	95.8465861222
GRMZM2G065225	2.6653799285	9.8342590944
GRMZM2G155242	691.2551787075	1481.6047650932
GRMZM2G392513	38.2185866415	90.974384636
GRMZM2G077214	42.5991879153	126.7034460175
GRMZM2G085153	215.303467558	405.4011072388
GRMZM2G087206	154.5179975218	244.4087946116
GRMZM2G111954	1.0365366389	32.5728632525
GRMZM2G121128	221.2635532314	416.7080091954
GRMZM2G131697	336.936106215	670.2397014976
GRMZM2G165919	14.5361923854	56.7466701925
GRMZM2G150906	64.7095015975	220.2225076449
GRMZM2G037265	5.245615776	19.7446463392
GRMZM2G050177	2.7320144267	13.3935620111
GRMZM2G077659	19.175927819	33.8458257244
GRMZM2G099860	12.8826696544	27.4810133647
GRMZM2G118462	75.4327198963	139.1023501445
GRMZM2G122231	54.1220202149	119.6771923983
GRMZM2G312521	13.5119954709	42.0909617346
GRMZM2G020627	96.9161757336	190.4414257887
GRMZM2G040511	461.6143645694	692.7486732073
GRMZM2G142690	78.7027462222	146.6153247088
GRMZM2G157369	563.2095865589	982.8268682786
GRMZM2G377115	168.5112421465	259.160183257
GRMZM2G015040	3.8499932301	15.050909227
GRMZM2G015908	17.6581420263	61.8135600343
