Gene	Maternal.transfer.zone_8DAP	Maternal.transfer.zone_14DAP	Maternal.transfer.zone_20DAP	Basal.endosperm.transfer.layer_8DAP	Basal.endosperm.transfer.layer_14DAP	Basal.endosperm.transfer.layer_20DAP
GRMZM2G035444	0	6.935207265	0	0	0	0
GRMZM2G305196	0	0	0	0	5.85607269	1.0784442595
GRMZM2G540589	0	0	6.9295928	0	0	0
AC215201.3_FG008	6.927895645	0	0	0	0	0
GRMZM2G301699	3.616280616	0	0	2.1810950105	0	1.126883372
GRMZM2G392026	6.92222636	0	0	0	0	0
GRMZM2G464176	0	0	0	4.1388844495	0	2.773078078
GRMZM2G408294	0	1.482692408	4.7669759955	0	0.528965009	0.1251546215
GRMZM2G018876	0	0	3.8394303175	0	0	3.0638893735
GRMZM2G337714	6.900807125	0	0	0	0	0
AC199370.4_FG006	6.892744495	0	0	0	0	0
GRMZM2G177314	0.3949824105	0	0	0	5.3717109245	1.1227269585
GRMZM2G092823	2.640401482	2.2508761175	0	0	1.9862698955	0
GRMZM2G015727	0	0	0	3.929117039	0.555375886	2.391705618
GRMZM2G416105	0	0	0	1.8004142545	0	5.072446285
AC195864.3_FG017	2.902051349	0	0	0	3.833647872	0.1351263445
GRMZM2G417402	0	0	0	1.6127024785	3.8758398315	1.380547605
GRMZM2G366795	0	1.7755919365	0.895010698	0	1.59853495	2.5972872665
GRMZM2G573034	0	3.9630909725	2.8381379315	0	0	0.062983518
GRMZM2G113033	1.191498854	3.403030009	0	0	2.269293522	0
AC198982.3_FG006	0	0	4.5824954535	0	0	2.2776988835
GRMZM2G062186	5.898661955	0	0	0	0	0.9589809785
GRMZM2G344388	0.548002478	2.5451631125	2.930250157	0	0.8299032745	0
GRMZM2G425798	0	0	2.413544439	0	0	4.438576845
GRMZM2G025763	0	5.37478563	0	0	0	1.476548654
GRMZM2G003821	0	0	6.85071056	0	0	0
GRMZM2G155822	0	0	0	0	3.9746458405	2.8731404825
GRMZM2G050394	4.2475234295	2.1125397595	0	0	0	0.48730253
GRMZM2G316136	1.385973758	2.3630158165	0.786681884	0	0.65707251	1.6492275145
GRMZM2G116360	0	0	0	6.833105444	0	0
GRMZM2G081377	0	3.6793906775	0	0	1.0685821545	2.0674094075
GRMZM2G122615	0	0	1.482552301	0	2.259462802	3.0722872635
GRMZM2G095094	1.0819725065	0	0	0	4.049534099	1.6819812015
AC185108.3_FG011	0	0	0	0	0	6.8056868485
GRMZM2G372074	0	0	1.759797673	0	1.286282895	3.7577779265
GRMZM2G405307	0	0	0	4.462599097	1.3466001155	0.9879840595
AC212244.4_FG004	0	0	5.58066675	0	0	1.215806838
GRMZM2G124179	0	0	0	6.7929564265	0	0
GRMZM5G838812	0	0	5.392254755	0	1.4004008255	0
GRMZM2G176117	0	0	0	0	2.4897713095	4.2967228315
GRMZM5G868191	0	0	0	0	0	6.784142465
GRMZM2G102322	0	0	1.0654576745	0	2.8645469215	2.8529348705
GRMZM2G009690	0	0	0	3.5001266605	2.8577375295	0.4229403445
GRMZM2G425638	2.1821806265	0	4.592897379	0	0	0
GRMZM2G565940	0	0	0	0	3.7828360515	2.9908219885
GRMZM2G088309	2.5003639945	4.262995335	0	0	0	0
GRMZM2G179490	0	5.283406595	1.47523206	0	0	0
GRMZM2G303810	0.9850875095	0	0	0	1.553769364	4.2192030565
GRMZM2G311011	6.74495077	0	0	0	0	0
GRMZM2G376154	0	0	0	0	2.4083530685	4.330237424
GRMZM2G055257	0	0	0	2.0754834855	3.058378185	1.596268815
GRMZM2G126235	3.570709451	0	0	0	1.867571405	1.290633081
GRMZM2G339699	2.113753495	2.519042698	0	0	2.0926645145	0
GRMZM2G145458	5.144892775	0	0	0	1.5783975975	0
GRMZM2G327703	0	0	0	0	6.72105307	0
GRMZM2G065478	4.311587598	0	0	2.4071715095	0	0
GRMZM2G059700	0	0	0	0	2.740231383	3.977221217
GRMZM2G017869	0	0	0	6.715348725	0	0
GRMZM5G811268	0	0	4.6860512425	0	0	2.0269848335
GRMZM2G328197	0	0	0	3.959751508	1.227333782	1.515139832
GRMZM2G554962	0	0	0	6.700012685	0	0
GRMZM2G077375	0.6104378135	0	5.3136365535	0	0	0.7747919935
GRMZM2G039383	0	0	0	2.846741959	3.8488386295	0
GRMZM5G891430	0	0	0	0	2.2888298335	4.3961754365
GRMZM2G542299	6.68387345	0	0	0	0	0
GRMZM2G063287	0	0	2.3723360555	0	3.408939077	0.9021419405
AC230021.2_FG002	0	0	6.67436526	0	0	0
GRMZM2G159592	0	0	0	0	0	6.673310961
GRMZM5G858317	0	0	0	0	1.6460512465	5.0237112205
AC202073.4_FG001	0	2.2540604695	0	0	0.842988066	3.5696681375
GRMZM2G161233	0	0	0	5.230278655	0	1.4360398385
GRMZM2G161368	1.122357031	1.600899794	0	0.8603819325	3.079004595	0
GRMZM5G819052	0	0	4.106690523	0	0.9824741155	1.573206547
GRMZM2G158140	0	0	5.714962645	0	0	0.9468792575
GRMZM2G085924	0	0	0	6.659420695	0	0
GRMZM2G168378	1.431594591	1.694415498	1.298713298	0	1.231200118	1.0020867845
AC202101.3_FG002	0	0	0	0	6.6446521385	0
GRMZM2G082855	0.212801985	0	0.7261001175	0	1.191340679	4.509683963
GRMZM2G454449	0	0	6.638023635	0	0	0
GRMZM2G071883	0	0	0	1.644066187	2.3006114855	2.6866273785
GRMZM2G041899	0	0	1.1392674825	0	2.7338926955	2.74570646
GRMZM5G891327	1.518637499	0	0	0	2.8996133875	2.2001130335
AC186189.3_FG005	0	0	6.612400745	0	0	0
GRMZM5G881387	0	0	0.7559577365	0	1.0264157505	4.829176847
GRMZM2G103843	0	0	0.515998384	0.7140137955	1.38012627	3.9995074175
GRMZM2G406974	2.986411541	1.1656907805	2.4557126375	0	0	0
GRMZM2G419473	6.606771255	0	0	0	0	0
GRMZM2G006399	0	0	4.834208141	0	0.94595445	0.8227902245
GRMZM2G095868	0	0.724424895	0.563710634	1.391054942	1.6811269885	2.23213299
GRMZM2G113093	0	0	3.02914001	0	3.014616517	0.5482937515
GRMZM2G012413	0	0	2.9227496165	0	3.0676048805	0.6004705455
GRMZM2G151299	4.244317522	0	0	0	0.890023228	1.4528102625
GRMZM2G032648	0	0	1.5485617435	0	1.9266639465	3.111231427
GRMZM2G351941	0	0	1.8282089045	1.080446618	3.286739842	0.3897348065
GRMZM2G029690	0	0	4.692131108	0	0	1.8910771605
GRMZM2G098129	1.1026912235	0	1.4633022395	0	0.851881031	3.159751514
GRMZM2G374777	0	0	0	2.6508123505	1.6082875875	2.311188884
GRMZM2G383817	0	0	0	5.06948311	1.4907918045	0
GRMZM2G159756	0.230127206	0	2.062420321	1.0135707395	2.1931759475	1.059216178
GRMZM2G099577	0	0	1.701565709	0	0	4.8430637145
GRMZM2G082362	1.4382624745	0	0.847159984	0	3.8361246585	0.421167423
GRMZM2G160747	0	0	1.8963815445	0	0.8304816045	3.813101894
GRMZM2G456422	0	0	5.469103025	0	0	1.07011415
GRMZM2G438260	0	0	0	6.5348779485	0	0
GRMZM2G459532	0.5920834235	0	2.4332424215	0.892030859	2.2952915115	0.3217701535
GRMZM2G333022	0	5.571216125	0	0	0	0.9568745575
GRMZM2G105469	6.522404045	0	0	0	0	0
GRMZM2G029845	0	0	1.194960817	0	1.955018118	3.3701951185
GRMZM2G130016	0	0	0	4.7627265855	0	1.757317174
GRMZM2G003738	0	0	0	3.0968401565	2.381792515	1.0380700535
GRMZM5G829831	0	0	0	0	5.80829312	0.7080769285
GRMZM2G563728	0	0	0	0	1.721666259	4.791886361
GRMZM2G174147	0	0	0	0	5.035947545	1.4467623695
GRMZM5G883855	0	0	1.9474532405	0	1.205895842	3.3262986975
GRMZM2G013060	0	0	0	0	4.3051379115	2.17449606
GRMZM2G113241	2.474257534	0	0	4.001131836	0	0
GRMZM5G873675	0	0	5.893600755	0	0	0.5790694285
GRMZM2G119023	0	3.7647224585	0	0	0.1794070305	2.520792964
GRMZM2G077212	0	0	0	0	0.5799226775	5.882670336
GRMZM2G357124	0	0	0	0	3.070932833	3.391254402
GRMZM2G117430	0	0	5.74356189	0	0	0.7089453185
GRMZM2G172014	0	0	1.38453138	0	3.837162001	1.227543102
GRMZM2G143238	0.371473587	1.2867235155	1.911077247	0	0.9552872855	1.9185185135
GRMZM2G173771	0	0	5.040602225	0	1.388954034	0
AC194980.3_FG005	0	0	4.608369849	0	1.2370539715	0.5778226845
GRMZM2G410487	0	0	0.9584060625	0	4.177051164	1.287113392
GRMZM2G094850	0.559110593	1.578592839	0	1.127716647	1.930127465	1.222520938
AC194974.3_FG001	0	0	0	6.4137988925	0	0
GRMZM2G059549	2.514239726	0	0	0	0.6256059865	3.272078852
GRMZM2G051932	1.3902855065	0	0	0	0	5.0215701515
GRMZM2G176841	0	0	0	0	0	6.41168879
GRMZM2G098747	0	0	0	0.75548152	2.140542284	3.509234738
GRMZM2G054304	0	5.83376573	0	0	0	0.565473167
GRMZM2G360761	0	0	0	0	4.688494534	1.707320189
GRMZM2G115124	0	0	2.435860772	3.3795967225	0	0.5741247345
GRMZM2G366584	0	1.420505499	0	0	0.344835309	4.620876913
GRMZM2G472382	0	0	3.587491454	0	0.821064247	1.9766785565
GRMZM2G468610	0	0	6.373298745	0	0	0
GRMZM2G038463	0	0	0	3.646290136	1.5934804535	1.132815121
GRMZM2G030116	2.4238222395	0	0	2.6815094025	0	1.2659217705
GRMZM2G095333	0	0	0	2.913904451	2.011377388	1.4452244415
GRMZM2G135800	6.366906255	0	0	0	0	0
GRMZM5G814101	0	0	0	6.35839609	0	0
GRMZM2G004207	0	0	0	0	5.0592912	1.2966327435
GRMZM2G470365	2.013042948	0	3.6504082685	0	0	0.691999197
GRMZM2G349670	3.1346831975	0	0	0	1.529736209	1.685250089
GRMZM2G060001	2.293705432	0	0	0	0	4.053813839
GRMZM5G895383	0	0	5.347453895	0	0	0.9961823965
GRMZM2G135803	0	0	6.33709487	0	0	0
GRMZM2G111017	0	0	1.3152643045	1.327197265	1.8049139665	1.88828561
GRMZM2G124566	4.480674552	0	0	1.854584891	0	0
GRMZM2G130686	0	0	1.979665456	1.406050073	2.948930713	0
GRMZM2G109814	0	0	6.331779035	0	0	0
GRMZM2G034052	0	0	1.26156177	2.0776889945	1.0538859755	1.9380163225
GRMZM2G134340	0	2.6323996195	0.6335363125	0	0.595870551	2.464521545
GRMZM2G010768	0	0	0	0	2.3244597645	4.001149673
GRMZM2G031724	0	0	1.3496491795	0	1.5612572925	3.414036899
GRMZM2G142776	0	0	2.0537272775	0	3.303231928	0.9667449485
GRMZM2G453565	0	1.1944668695	0	4.113843083	1.01529286	0
GRMZM2G037478	2.6302806925	0	2.8333050025	0	0	0.8552411285
GRMZM2G451975	0	0	0	1.057186196	4.7147555265	0.540394556
GRMZM2G319123	1.550477528	0	3.6699091	0	1.091690941	0
GRMZM2G121066	0	2.1348447605	2.0616078395	0	0.8551153925	1.256319964
GRMZM2G051896	0	0	2.2322667005	0	2.4527841965	1.617422522
GRMZM2G308619	0	0	0	4.1671574825	0.8787260215	1.2396486375
GRMZM2G329584	0	0	0	4.5893737195	1.6920368405	0
GRMZM2G091595	1.6551220905	0	0	0	1.69363889	2.9303696075
GRMZM2G175874	0.2736651035	2.185470834	2.838404139	0	0.494703654	0.4804682895
GRMZM2G303728	1.527503494	0	0	0	3.1755601755	1.567256378
GRMZM2G109959	0	0	0	0	6.269951635	0
GRMZM2G481531	0	0	0.9533686185	0	2.209747248	3.106110524
GRMZM2G076702	2.505394882	0	0	3.057609732	0	0.700569916
GRMZM2G370850	0	0	6.25713233	0	0	0
AC205165.3_FG002	6.253049365	0	0	0	0	0
GRMZM2G329195	0	0	1.4426088045	0	0	4.8075803915
GRMZM2G114057	0	0	0	5.3321692515	0.915315747	0
GRMZM2G027075	0	1.5313238455	0	0	3.2035812335	1.510043995
GRMZM2G032887	0	0	0	0	2.1573506535	4.0782009935
GRMZM2G371784	6.23027235	0	0	0	0	0
GRMZM2G439814	5.956655575	0	0	0	0	0.2709936075
GRMZM2G076617	0	0	0	2.121393347	1.7944602995	2.3077836405
GRMZM2G050216	0	0	0	0	1.523965604	4.698822125
GRMZM5G880014	0	0	0	4.7733947795	1.448045082	0
GRMZM2G323757	0	0	0	2.147373616	0.910421363	3.162393448
GRMZM2G138450	0	0	0	0	4.549142761	1.670030482
GRMZM2G026969	2.9547584255	0	1.3666960815	0	1.2384254285	0.648670342
GRMZM2G312438	0	0	1.2997609215	0	3.1233066525	1.779004535
GRMZM2G154747	0	0	0	2.115849453	0	4.082630682
GRMZM2G337594	6.19362985	0	0	0	0	0
GRMZM2G103251	0	0	0	1.2598029865	4.9313915115	0
GRMZM2G702954	0	0	0	0	4.818142906	1.372383945
GRMZM2G114048	0	0	2.79326748	0	3.0221727795	0.368559538
GRMZM2G421556	6.175899065	0	0	0	0	0
GRMZM2G087226	0.9992330645	0	3.335276572	0	0	1.8405841815
GRMZM2G308910	3.5657615855	0	0	0	0	2.60732461
GRMZM2G384298	0	0	0	0	5.017392927	1.151166549
GRMZM2G404375	0	0	2.65905643	0	1.465422975	2.040013284
GRMZM2G078648	0	0	0	4.974833074	0.464896015	0.723227431
GRMZM2G381402	0	2.552916736	1.184730951	0	0	2.414345312
GRMZM2G041448	6.15129389	0	0	0	0	0
GRMZM2G124070	0	0	4.0886562995	0	0.7261694205	1.3363038715
GRMZM2G041668	0	0	0	0	1.2658239535	4.8746363445
GRMZM2G400497	0	0	0	3.8698352095	1.48032255	0.7898973005
GRMZM2G037639	6.136282255	0	0	0	0	0
GRMZM2G118250	0	0	0.3219802925	2.615253851	1.934617371	1.264428318
GRMZM2G104220	0	0	4.858784232	0	0	1.269346504
GRMZM2G546315	6.12325833	0	0	0	0	0
GRMZM2G067508	0	0	0	0	4.217536941	1.9049075295
GRMZM2G060070	0	0	3.372793221	0	1.783591779	0.959972513
GRMZM2G045268	0	0	0	0	0	6.114634747
GRMZM2G156372	0	0	0	0	3.0043160225	3.1012527085
GRMZM2G312602	6.10310848	0	0	0	0	0
AC213834.3_FG005	4.635195613	0	0	0	1.465955288	0
GRMZM2G162374	0	0	0	0	6.09915226	0
GRMZM2G382273	0	0	1.025061175	0	3.354563187	1.7166634965
GRMZM2G514631	0	0	0	0	6.095647	0
GRMZM2G138698	0.6397618195	0	1.688005869	0	2.9341747285	0.832129202
GRMZM2G380284	0	0	0	0	4.3860558545	1.7060565575
AC210158.3_FG003	0	0	6.091088375	0	0	0
GRMZM2G470974	0	0	4.969873477	0	1.1148186175	0
AC198421.3_FG003	0	0	0	3.9086200975	0	2.174659503
GRMZM2G125092	0	6.081288235	0	0	0	0
GRMZM2G117558	0	0	6.078712525	0	0	0
GRMZM2G407273	0	0	0	0	3.1510574345	2.924976263
GRMZM2G497131	0	0	0	0	2.4521902045	3.6206050155
GRMZM2G013960	0	6.0724328	0	0	0	0
AC217887.3_FG004	0	0	3.001810865	2.286739586	0	0.766521927
GRMZM2G009442	0	0	0	5.12311094	0.902891169	0
GRMZM2G093524	2.507552163	0	0	0	1.368184628	2.148326451
GRMZM2G061005	0	3.493693528	0	0	1.5371631565	0.99003927
GRMZM5G846071	0	0	0	0	0	6.020320465
AC187885.3_FG002	0	0	0	0	0	6.01478084
GRMZM2G456487	0.453574691	0	0.968453319	1.717898893	2.514543238	0.358941909
GRMZM2G700877	6.012587875	0	0	0	0	0
GRMZM2G471970	1.661612436	0	0	0	4.3498670315	0
GRMZM2G399218	0	0	0	3.563443524	1.5107921075	0.933174878
AC200069.4_FG002	0	0	0	0	5.999826035	0
GRMZM2G126349	0	5.996354485	0	0	0	0
GRMZM2G308189	0	0	1.884488849	0	0.948773527	3.1605181715
GRMZM2G459841	0	0	4.160381687	0	0	1.8202983465
AC217358.3_FG007	4.5332278285	0	0	0	0	1.4467708225
GRMZM2G030263	1.1973437505	0	0	0	2.8741209455	1.907491416
AC206898.3_FG006	0	0	5.978527585	0	0	0
GRMZM2G364127	0	0	0	0	1.6295546845	4.3457886145
GRMZM2G356076	0	0.9840749135	0.438056147	1.458596857	0.3208780565	2.7732026685
AC190526.3_FG004	0	0	0	0	3.8392507155	2.133543747
GRMZM2G132794	0	0	2.099895957	2.240428629	1.2123010555	0.4069516005
GRMZM2G028718	0	0	0.8884487315	0	3.7302801135	1.338817084
GRMZM2G011394	5.94980642	0	0	0	0	0
GRMZM2G004690	0	0	0	0	4.429659232	1.5201048855
GRMZM2G433959	0	0	5.948875439	0	0	0
GRMZM5G872578	0	0	0	0	1.2557861985	4.6926090135
AC234157.1_FG003	0	0	0	0	1.727300013	4.220585843
GRMZM2G019578	0	0	0	5.94472656	0	0
AC218932.3_FG009	5.94407995	0	0	0	0	0
GRMZM2G321033	0	5.94221133	0	0	0	0
GRMZM2G101682	0	0	5.929458425	0	0	0
GRMZM2G316555	0	0	0	0	5.9259705985	0
GRMZM2G005715	0	0	0	4.6579782685	1.258776915	0
GRMZM2G474685	0	0	5.9162525	0	0	0
GRMZM2G061795	0.4854757675	2.593497162	0	2.3479767175	0.487138696	0
AC186309.3_FG006	5.90951685	0	0	0	0	0
AC186619.3_FG001	0	0	0	5.13749475	0.7719377845	0
GRMZM2G066142	0	0	3.3945301785	0	0	2.513572675
GRMZM2G031329	0	0	3.7999983195	0	2.1060258955	0
GRMZM5G811373	0	0	0	0	3.9012948225	2.0030164885
GRMZM2G371670	3.1402819	0	0	1.9930978815	0	0.7664527365
AC212685.3_FG001	5.892596265	0	0	0	0	0
GRMZM5G825192	2.010396507	0	0	0	0	3.879680697
GRMZM2G560811	4.5544978365	0	0	0	0	1.333696839
GRMZM2G171317	3.4627596535	0	0	0.925660675	1.4994946905	0
AC214534.3_FG010	3.0358382955	2.2757498315	0	0	0	0.5630426255
GRMZM2G133978	0	0	0	0	5.8706964245	0
AC190832.2_FG006	5.87062649	0	0	0	0	0
GRMZM2G349243	0	0	0	0	1.331475718	4.533742565
GRMZM2G014695	0	0	0	5.864907758	0	0
AC216201.3_FG005	5.85897239	0	0	0	0	0
GRMZM2G016657	3.657211593	0	2.1970554975	0	0	0
GRMZM2G025458	0	0	0	0	0	5.853526109
GRMZM2G435475	0	0	4.7071036115	0	0	1.1440455265
GRMZM2G349570	0	0	5.148273825	0	0	0.701522652
GRMZM2G423229	0	0	0	0	4.095822104	1.752938838
AC216886.3_FG002	0	0	1.766076293	2.356507634	1.7223074945	0
GRMZM2G352898	0	2.5666111165	0	0	1.3888926305	1.8874759215
GRMZM5G894016	0	0	0.809534575	0	1.9149763215	3.1182562365
GRMZM2G034924	0	0	0	0	3.79731924	2.0410548815
GRMZM2G024834	0	0	0	0	1.9372374885	3.89374124
GRMZM2G042421	3.734839861	0	0	0	0	2.093631984
GRMZM2G097078	0	0	3.4439635935	0	0	2.3820042685
GRMZM2G022997	0	0	2.01116202	0	2.511625085	1.3016419985
GRMZM2G056369	0	0	0	0	4.154840632	1.6653861125
AC197697.3_FG001	5.809073635	0	0	0	0	0
GRMZM2G124876	0.291177783	0	0	1.4393814885	2.0499528685	2.0277067135
GRMZM2G477200	0	0	0	0	3.735770035	2.070470564
GRMZM2G362631	5.804628845	0	0	0	0	0
GRMZM5G825189	0	0	0	0	4.09717583	1.6992360875
GRMZM2G700957	5.79340862	0	0	0	0	0
GRMZM2G414423	1.110598248	2.2150631695	1.179752225	0	0	1.286221604
GRMZM2G387935	0	0	0	0.705043773	1.569873954	3.5156927715
GRMZM2G140153	0	2.527561708	0	0	1.451395776	1.809707759
GRMZM2G180568	0	0	0	0	4.289829442	1.4891822115
GRMZM2G386095	0	0	0	0	2.005421304	3.768483779
GRMZM2G463291	0	0	0	0	0.766392992	5.0048930195
GRMZM2G158835	0	0	5.000484752	0	0	0.765868104
GRMZM2G098474	0	0	0	0	4.251793859	1.504492634
GRMZM5G806268	0	0	0	0	0.846925369	4.9055054825
GRMZM2G011015	0	0	0	0	4.74203916	1.0082832905
GRMZM5G825707	0	0	0	0	0.952032903	4.7977449365
GRMZM2G049241	2.7325605915	0	0	0	1.42825127	1.573448132
GRMZM5G806818	0	0	5.733821035	0	0	0
GRMZM2G150862	0	0	0	0	5.6371597565	0.0955018725
GRMZM2G416644	0	0	0	0	2.0648202425	3.663016739
GRMZM2G386273	0	0	5.71777878	0	0	0
GRMZM2G149219	0	0	0	0	2.902402901	2.805449431
GRMZM2G701362	0.4443012945	0	4.5013451075	0	0	0.7562356835
GRMZM2G168374	2.9710536615	0	0	0	0	2.7291308595
GRMZM2G118587	5.69732386	0	0	0	0	0
GRMZM2G072814	0	0	0	0	4.895782929	0.790778882
GRMZM2G309248	0	0	2.156643622	0	3.525282686	0
GRMZM2G067313	0.3762020485	0	0.724178263	0	1.9759662605	2.6041124255
GRMZM5G806726	0	0	0	1.5840741545	2.141692463	1.952523259
GRMZM2G018080	0	0	2.7035988485	0	1.5790322295	1.394518173
GRMZM2G141214	0.5788647415	0	0	3.876276087	0.657367558	0.560052939
GRMZM2G356256	0	0	0	0	0.7481111755	4.924096839
GRMZM2G579588	5.666385415	0	0	0	0	0
GRMZM2G414779	0	0	0	2.916365519	1.236450635	1.511193942
AC233867.1_FG004	5.66314321	0	0	0	0	0
GRMZM2G359064	0	0	0	0	0	5.6588924045
GRMZM2G059821	0	0	0	0	5.65885782	0
GRMZM2G495337	5.654684165	0	0	0	0	0
GRMZM2G080349	0	2.7049560885	2.941536465	0	0	0
GRMZM2G417410	1.2168445465	0	1.2673119605	0	0.4622222805	2.697832214
GRMZM2G056388	0	0	2.0509933485	0	1.5590602255	2.0322678825
GRMZM2G059634	1.3542373315	0	0	0	1.823968856	2.453127581
GRMZM2G177384	0	0	2.98471615	1.4668304635	0.669517473	0.5080036275
GRMZM2G374575	0	0	0	0	1.8841152535	3.7428869555
GRMZM2G405567	1.726075759	0	0	3.389566797	0	0.5054479915
GRMZM2G344499	5.62098865	0	0	0	0	0
GRMZM2G065199	5.61404547	0	0	0	0	0
GRMZM2G127668	1.4634445665	0	0	4.1485270115	0	0
GRMZM2G393272	0	0	4.3821327895	0	0	1.2261102855
GRMZM2G061554	0	5.478459145	0	0	0	0.125496558
GRMZM5G869587	5.60167945	0	0	0	0	0
GRMZM2G152419	0.46081687	0	0.7052145115	3.3778882965	1.053823101	0
AC234187.1_FG003	0	0	0	0	0	5.5945495975
GRMZM2G041424	5.594111475	0	0	0	0	0
GRMZM5G874608	0	0	0	0	3.505120889	2.0839349365
GRMZM2G452695	0.2399238705	0	1.165244243	0	1.6242805225	2.551171555
GRMZM2G462623	0	0	1.1937182565	1.725511155	0	2.66116317
GRMZM2G050952	5.566849075	0	0	0	0	0
GRMZM2G512674	3.436569569	0	2.12974964	0	0	0
AC187551.3_FG002	0	0	1.048938079	3.752568356	0.7644686955	0
GRMZM2G154987	0	0	4.257047073	0	0.954920755	0.345324296
GRMZM5G897776	0	0	0	0	2.0304543025	3.5226150165
GRMZM2G353024	1.5282294445	0	0	3.406243921	0.6181229785	0
GRMZM2G386995	0.7715304595	3.7893771175	0	0	0	0.989268814
GRMZM2G168987	0	0	0	0	1.016959639	4.529956191
GRMZM2G356718	2.5800970455	0	1.203828801	0	0	1.7580818395
GRMZM2G064663	1.1762958285	0	4.363545971	0	0	0
GRMZM2G028852	0	0	2.267518031	0	1.4958648715	1.7713648295
GRMZM2G458200	5.52459133	0	0	0	0	0
GRMZM2G033962	0	1.214090239	1.010778163	1.0678765745	2.2315551605	0
GRMZM2G461279	1.945747904	0	2.2196022475	0	1.358883811	0
GRMZM2G382569	0	0	0	1.8790992365	0.862955179	2.774728943
GRMZM2G142962	2.1115735625	0	3.402612006	0	0	0
GRMZM2G124301	2.495663484	3.0180464325	0	0	0	0
GRMZM2G178729	5.51337515	0	0	0	0	0
AC218998.2_FG003	0	0	3.782136828	0	1.1033036525	0.6270779865
GRMZM2G497928	4.1251810255	0	0	0	0	1.384757208
GRMZM2G325580	5.50436637	0	0	0	0	0
GRMZM2G082792	0	0	0	0	4.2180402025	1.2844022495
GRMZM2G315506	4.136733023	0	1.36351715	0	0	0
GRMZM2G413857	1.1573278795	0	0	1.657751254	0	2.681678118
GRMZM2G470648	0	0	5.491214764	0	0	0
GRMZM2G119209	0	0	0	0	4.245546464	1.2455207005
GRMZM2G143426	0	0	0	2.5615554705	2.1665110795	0.7606943
GRMZM2G076657	0	0	3.431937037	0	0.5292141535	1.5273245095
GRMZM2G017739	0	0	0	0	4.7539130075	0.7274516205
AC234164.1_FG004	0	0	2.8035856185	1.822151332	0	0.8550511725
AY530952.1_FG001	0	0	0	2.0917817475	1.154925456	2.233707543
GRMZM2G059397	0	0	0	0	0.9792449485	4.5003799245
GRMZM2G177929	0	0	0	0	3.434386052	2.0451083075
GRMZM2G138756	0	0	2.744778651	0	1.439582987	1.282175273
GRMZM2G313305	0	0	0	0	4.259338572	1.2070491965
GRMZM2G531738	0	0	0	1.7297541395	0.849590199	2.883746522
GRMZM2G122563	5.461872005	0	0	0	0	0
GRMZM2G340619	0	0	0	0	3.672945241	1.788094076
GRMZM2G062738	0.2351537	0	0.5893403485	3.088146795	0.4068659595	1.139483368
AC191264.3_FG002	3.3640475505	0	0	2.0935066	0	0
GRMZM2G169087	0	0	4.592501109	0	0	0.863590296
AC209835.4_FG004	0	0	0	1.999293218	0.6374963705	2.8188260485
GRMZM5G858969	5.453700765	0	0	0	0	0
GRMZM2G118366	0	0	0	0	3.2807843455	2.164596599
GRMZM2G423930	0	0	0	0	0	5.4400272965
GRMZM2G448925	0	0	5.437405505	0	0	0
GRMZM2G175351	5.429839165	0	0	0	0	0
GRMZM2G372054	0	0	0	0	3.8938612545	1.530618904
GRMZM2G346865	0	0	1.2320197285	0	2.0138783125	2.177207099
GRMZM2G151975	0.6885033475	0	0	0	2.686107371	2.0474447635
GRMZM2G071808	0	0	0	0	1.0639226395	4.3561196095
GRMZM2G092167	1.5801175125	0	0	0	3.8398466245	0
GRMZM2G152408	0	0	0	0	4.8516540325	0.567098535
GRMZM2G146143	0	0	0	1.3193320995	3.1515403625	0.9428933745
GRMZM2G052412	0	0	0	0	3.991310383	1.4158504385
GRMZM2G153797	0	0	1.4069528	0	3.033752646	0.96168589
GRMZM2G402862	0	0	0	5.400120425	0	0
GRMZM2G314667	0	0	0	0	5.392933213	0
GRMZM2G059013	0	0	0	1.668910959	1.8595648895	1.8639847895
GRMZM2G085751	0	0	0	0	2.9297563135	2.462356969
GRMZM2G445689	0	2.9037800085	1.7964087905	0	0	0.6851874805
GRMZM2G703021	0	0	3.735584365	0	1.647673103	0
GRMZM2G395736	0.577826419	0	0.6317507115	1.972038269	1.7282878155	0.4700455555
GRMZM2G151344	5.379453105	0	0	0	0	0
GRMZM2G106420	0	0	0	0	2.8792517625	2.496249254
GRMZM2G323553	0	0	0	0	0	5.373238665
GRMZM2G139670	2.0583429505	0	0	0	1.239591492	2.0745869795
GRMZM2G327474	0	0	0	5.37220499	0	0
GRMZM2G024527	0	0	3.5500142935	0	1.81858081	0
GRMZM2G044818	0	0	0	0	2.298206518	3.06926177
GRMZM2G112072	0	0	0	1.0481600595	3.180941008	1.134265547
GRMZM2G018484	0	0	0.982630576	0	0	4.373398362
GRMZM2G109831	0	0	2.5552687395	0	1.8348512995	0.9648904505
GRMZM2G147787	0	0	0	3.195271126	0	2.158260708
GRMZM2G160887	0	1.8401954695	1.360776771	0	0.511694356	1.6352785695
GRMZM2G098867	2.364433027	0	2.980997199	0	0	0
GRMZM2G399750	0	1.2181430985	0.8019160025	0	1.500785503	1.822407622
GRMZM2G073373	2.6191259825	0	0	1.5596897095	1.162437195	0
GRMZM2G023899	0	0	0.518250262	0	3.03685202	1.7858091375
GRMZM2G307588	0	0	0	0	3.741243661	1.5970864475
GRMZM2G130053	0	2.067225243	1.1010131055	0	0	2.1587098885
