Gene_ID	Opaque2_endosperm	PbfRNAi_endosperm	PbfRNAi.opaque2_endosperm	Wildtype_endosperm
GRMZM2G114046	0.0166816333	0	0.0672631667	0
GRMZM2G114048	0.3803533333	0.470273	0.433373	0.1437523333
GRMZM2G114050	3.4374933333	2.1050533333	6.15318	2.119074
GRMZM2G114052	5.402	2.2453733333	3.05469	4.1489833333
GRMZM2G114055	3.1343633333	3.2310633333	8.68646	10.3274166667
GRMZM2G114057	0.0303805	0.0156102	0.1068867667	0.0261567667
GRMZM2G114081	0	0.2123556667	0	0
GRMZM2G114093	0.0228229	0.0290307	0.024091	0.0090319333
GRMZM2G114098	19.1264	12.5036	19.4280666667	12.0910666667
GRMZM2G114107	11.51019	9.9870566667	9.0693733333	10.18868
GRMZM2G114113	0.0622984333	0.1345047333	0.0287526667	0.0102267667
GRMZM2G114119	6.88049	3.3651533333	6.5584333333	2.7544233333
GRMZM2G114126	32.6338	27.9608666667	36.0157666667	20.0863
GRMZM2G114127	0.0250280667	0.0108905	0.0247054333	0
GRMZM2G114129	0.0218012667	0	0	0
GRMZM2G114131	9.87347	8.1472133333	12.4265333333	7.32559
GRMZM2G114137	0	0	0	0
GRMZM2G114140	0.2834613333	0.1059796667	0.297931	0.0975333333
GRMZM2G114149	0.08766	0.076913	0.1829553333	0.0563362
GRMZM2G114153	0.2406094667	0.1175056667	0.092608	0.0421229333
GRMZM2G114162	19.3536333333	13.0746	19.2089666667	11.0704466667
GRMZM2G114172	10.2563066667	8.1056933333	7.5165566667	7.9763166667
GRMZM2G114182	10.3966333333	9.8591833333	7.6538666667	7.2876733333
GRMZM2G114184	0.172645	0.2922730333	0.1615706333	0.1143193333
GRMZM2G114186	0.0719331333	0.036458	0.2977933333	0.0314244
GRMZM2G114190	6.2302	1.6480866667	3.4542	4.5541666667
GRMZM2G114192	2.3590766667	2.3995233333	5.3674	2.9275766667
GRMZM2G114220	18.1859	11.9354	9.6111933333	11.8125333333
GRMZM2G114232	0	0.2318125333	0	0.0629686667
GRMZM2G114234	11.55012	27.243	17.0101666667	9.8611433333
GRMZM2G114241	1.40303	1.8797133333	2.03702	1.21431
GRMZM2G114255	0	0.1069035333	0.0137085	0.1817310667
GRMZM2G114276	2.3791833333	2.0442566667	2.2337966667	2.1682766667
GRMZM2G114312	4.7012133333	3.49097	6.1396533333	2.9505833333
GRMZM2G114315	7.6412866667	5.29963	7.0694733333	4.621
GRMZM2G114322	2.87907	3.5195766667	1.96195	2.1886366667
GRMZM2G114325	7.60777	11.7654666667	7.9996366667	5.46724
GRMZM2G114332	0.0083483	0	0	0
GRMZM2G114337	18.0072	16.3786	20.1532666667	14.1106333333
GRMZM2G114354	0.0049959333	0.0091231	0	0
GRMZM2G114356	8.9759133333	9.9228633333	5.390101	4.8872833333
GRMZM2G114362	0	0	0	0
GRMZM2G114371	24.4989	15.6227666667	19.1712333333	21.1586
GRMZM2G114380	0.0160161667	0	0	0.0186452667
GRMZM2G114394	10.1767233333	11.3194666667	10.5395766667	9.8920433333
GRMZM2G114398	0.0266658	0	0	0
GRMZM2G114399	0.0959202	0.0731877667	0.0196041333	0.0802271667
GRMZM2G114427	0	0	0	0
GRMZM2G114432	0	0	0	0
GRMZM2G114434	0	0.0908270333	0	0
GRMZM2G114444	8.0078166667	5.7790766667	9.96229	5.8041333333
GRMZM2G114459	12.8748	10.4503766667	12.79681	8.9431633333
GRMZM2G114461	5.6827233333	3.7516733333	4.5497033333	3.1855733333
GRMZM2G114469	0.1173124667	0.0814793333	0.1582175667	0.1178614667
GRMZM2G114471	0	0	0	0
GRMZM2G114484	1.0924473333	1.8805166667	1.0442833333	1.97445
GRMZM2G114486	0	0.1886325	0	0
GRMZM2G114503	0	0	0	0
GRMZM2G114513	21.897	12.9906333333	21.7176666667	12.5623666667
GRMZM2G114518	0	0	0	0
GRMZM2G114523	0	0	0	0
GRMZM2G114538	0.0716019333	0.0686857333	0.0372713333	0.0195190667
GRMZM2G114550	0.0329306	0.0735796333	0.0333328667	0.0618363333
GRMZM2G114552	0.0105952	0.0136868333	0.0263756667	0
GRMZM2G114557	6.1913666667	5.1959766667	6.42839	5.4435033333
GRMZM2G114560	0.0335256667	0.0724263333	0	0
GRMZM2G114570	5.9078733333	4.7635566667	8.99033	4.1709566667
GRMZM2G114572	0.5594206667	0.7034323333	0.6693273333	0.3504893333
GRMZM2G114575	2.49367	1.6891166667	2.1809693333	2.53108
GRMZM2G114578	0.1603581333	0.7107706667	6.1342733333	0.0359606667
GRMZM2G114584	7.9124833333	6.2015766667	7.0219633333	5.68542
GRMZM2G114588	0	0	0	0
GRMZM2G114592	2.78303	1.6225566667	2.7119766667	2.0866066667
GRMZM2G114613	10.3357333333	6.4476366667	8.5861266667	8.60678
GRMZM2G114617	0.2143826333	0.284417	0.2380691667	0.2807243333
GRMZM2G114619	0.0505986	0.0264214	0.1042335	0.0479491
GRMZM2G114634	17.3205666667	13.2415	26.3237666667	13.8155666667
GRMZM2G114639	0	0	0.0516526667	0
GRMZM2G114642	0	0.0292971667	0.0384566333	0
GRMZM2G114650	1.8841966667	2.7704166667	1.6481933333	1.6713563333
GRMZM2G114653	0	0.0080511667	0	0.0097037667
GRMZM2G114660	6.4999766667	5.0742833333	9.37358	4.57277
GRMZM2G114667	2.1576133333	1.2561266667	1.4105233333	1.2446666667
GRMZM2G114672	5.3029333333	4.1071833333	6.6753366667	3.64777
GRMZM2G114673	0.228731	0.246558	0.610796	0.4463483333
GRMZM2G114675	0.0966407667	0.2169593333	0.0712721667	0.0239179
GRMZM2G114680	0.0059923667	0	0	0.0060609333
GRMZM2G114681	7.75113	4.9229833333	8.58112	4.9017933333
GRMZM2G114688	0.7498536667	0.796515	0.7037233333	0.603968
GRMZM2G114692	16.139	16.9582333333	17.2635666667	10.88092
GRMZM2G114702	20.6433	17.2632333333	22.5709333333	14.5999
GRMZM2G114704	0.1046626667	0.2075196667	0.1533184667	0.1265627
GRMZM2G114706	3.07898	3.5170033333	3.03356	2.1470466667
GRMZM2G114707	0.9607113333	0.9005293333	1.233877	0.7411213333
GRMZM2G114725	0	0	0	0.0633773333
GRMZM2G114739	13.2608333333	11.5122333333	12.0835	10.3629866667
GRMZM2G114748	4.9831366667	4.6252833333	4.9426733333	3.2760933333
GRMZM2G114751	0	0.0309663333	0.0611025	0.0151881
GRMZM2G114756	0.4010346667	0.4451946667	0.498769	0.1901393333
GRMZM2G114758	22.2242	21.6921	21.7644	15.3246
GRMZM2G114772	0.1143372333	0.2364769333	0.1553269667	0.0408414333
GRMZM2G114775	41.7879666667	26.7960666667	57.9216333333	26.0704666667
GRMZM2G114778	0.161157	0	0	0.1150693333
GRMZM2G114788	0	0	0.0207764333	0
GRMZM2G114789	0.3900296667	1.4797433333	0.435663	0.4212303333
GRMZM2G114793	156.413	493.7753333333	409.566	92.9555666667
GRMZM2G114801	0.0341868667	0.0105733333	0.0127390333	0.0118201667
GRMZM2G114816	1.2533533333	1.2101733333	1.42424	0.9097596667
GRMZM2G114820	0.3501596667	0.5976716667	0.3577983333	0.3770166667
GRMZM2G114841	0.2545546667	1.1412796667	0.3715553333	0.6835826667
GRMZM2G114844	0	0	0	0
GRMZM2G114850	0.2781546667	0.3425136667	0.3879553333	0.1646563333
GRMZM2G114861	1.5480323333	0.9981003333	1.8218	0.4506253333
GRMZM2G114873	1.3978186667	1.710299	1.24746	1.3357636667
GRMZM2G114882	0.0860390667	0.0144085	0.1348538333	0.0692373333
GRMZM2G114888	14.7686	13.0303333333	15.6059666667	7.9301766667
GRMZM2G114893	0.0616902333	0	0.0430076667	0.0428998667
GRMZM2G114895	2.5502	2.1019466667	3.18683	1.8525866667
GRMZM2G114899	0.1552673333	0.1619236667	0.1382650667	0.0868403667
GRMZM2G114904	0	0	0	0
GRMZM2G114906	5.0779	6.67825	7.7646833333	4.74695
GRMZM2G114911	3.9324033333	4.0464966667	7.0044866667	4.4168433333
GRMZM2G114918	0	0	0.0227516333	0.0112482
GRMZM2G114924	1.4357366667	1.1559646667	1.38917	0.6423013333
GRMZM2G114930	8.5888233333	5.0292233333	7.4348033333	4.26586
GRMZM2G114945	0	0	0	0
GRMZM2G114948	0	0	0	0
GRMZM2G114952	0	0	0	0
GRMZM2G114954	4.88159	5.8154166667	3.7037533333	5.1627033333
GRMZM2G114988	31.9613666667	21.3249333333	15.5734	26.5616
GRMZM2G114992	0.3394425667	0.1221306667	0.3473193333	0.0875596667
GRMZM2G114998	1.838262	0.0398863333	0.1186140667	0.4376716667
GRMZM2G115000	2.1320033333	2.3318333333	2.3431133333	2.0386333333
GRMZM2G115013	4.31047	2.5723133333	4.0021666667	2.67604
GRMZM2G115025	0	0	0	0
GRMZM2G115047	17.0106666667	3.96756	11.0986333333	10.8619333333
GRMZM2G115049	8.05253	19.6936333333	13.421	14.6459666667
GRMZM2G115065	0.17687	0.0792104	0.1102926667	0.0806096333
GRMZM2G115070	0	0.0251088667	0.0251940667	0
GRMZM2G115077	0.0366817667	0.1670809667	0.0775898333	0.0340269
GRMZM2G115105	3.6182766667	0.9436483333	1.4863073333	1.68595
GRMZM2G115112	0.097815	0.0474087333	0.4078106667	0.0636554667
GRMZM2G115124	0.054104	0.0541862	0.0225514333	0.0547771333
GRMZM2G115127	0	0	0	0
GRMZM2G115131	0.9845846667	2.41131	4.41575	2.1345533333
GRMZM2G115133	0	0	0	0
GRMZM2G115152	1.2473996667	1.402909	1.1489826667	0.8650826667
GRMZM2G115156	5.44832	3.2280133333	3.26189	2.9606566667
GRMZM2G115162	0.186805	0.283443	0.1813703333	0.2777783333
GRMZM2G115176	6.8500666667	6.3358633333	7.7702466667	5.4304933333
GRMZM2G115182	17.7254	11.5777666667	22.1276666667	8.4432466667
GRMZM2G115190	0	0	0.0163273333	0
GRMZM2G115198	5.3442433333	6.4502366667	6.68273	3.3877466667
GRMZM2G115211	0	0	0	0
GRMZM2G115240	0.0316233333	0	0	0
GRMZM2G115245	5.7905266667	4.2714166667	8.70137	3.04059
GRMZM2G115255	43.9180666667	28.5243333333	44.1244333333	24.0447333333
GRMZM2G115257	15.8770333333	10.6614666667	11.7391	8.62333
GRMZM2G115260	0.3702323333	0.514778	0.5383626667	0.509723
GRMZM2G115280	1.0324573333	0.468847	0.622979	0.486473
GRMZM2G115304	3.0548333333	2.5348566667	4.1543733333	2.36494
GRMZM2G115329	0.0295279667	0	0.0290083	0
GRMZM2G115340	0	0	0	0
GRMZM2G115342	9.4244166667	19.9915	16.5008	7.96348
GRMZM2G115346	0	0	0.0227405333	0
GRMZM2G115352	5.6829733333	5.5782766667	5.1621133333	5.83789
GRMZM2G115357	0.5305956667	0.6457976667	0.6167476667	0.4849153
GRMZM2G115364	0	0	0	0
GRMZM2G115372	0.523939	0.866914	0.6035526667	0.393135
GRMZM2G115388	0	0	0	0
GRMZM2G115390	1.92704	1.4735866667	1.33417	1.0059376667
GRMZM2G115395	0.1183146667	0.0519869	0.0572290333	0.0839591333
GRMZM2G115398	5.1169666667	5.4367766667	6.5550933333	4.7386133333
GRMZM2G115420	7.0088333333	7.4460933333	6.59189	7.36785
GRMZM2G115422	7.81679	2.01565	4.5090166667	5.13059
GRMZM2G115424	30.0603333333	24.5003333333	18.2144	22.7687
GRMZM2G115442	3.67648	3.2459	3.2053466667	3.18282
GRMZM2G115451	1.9802333333	1.3504266667	1.5489233333	1.14242
GRMZM2G115453	0.3118156667	0	0.4048323333	0.2531986667
GRMZM2G115456	18.1753666667	13.1489333333	18.9120666667	14.1137
GRMZM2G115476	0	0	0	0
GRMZM2G115480	0	0.013826	0.0167346	0
GRMZM2G115481	0.2582946667	0.0571693	0.095055	0.0704362
GRMZM2G115491	1.10779	1.1017966667	1.1494263333	1.1352166667
GRMZM2G115499	0.2765096667	0.5948576667	0.3969536667	0.240988
GRMZM2G115504	2.90045	1.1105783333	2.20625	1.7921433333
GRMZM2G115516	1.1518813333	2.4197233333	2.0889966667	1.39955
GRMZM2G115518	17.4717666667	9.2992966667	16.5824666667	11.7093
GRMZM2G115564	1.1031666667	1.1982033333	1.0102066667	0.9099533333
GRMZM2G115566	0.0266466333	0	0.0257525	0
GRMZM2G115574	2.2038533333	1.8566066667	2.24342	2.0214866667
GRMZM2G115578	1.0871896667	0.0110951333	0.0255501667	0.0160617
GRMZM2G115579	10.6382266667	8.27054	15.3971666667	8.0330466667
GRMZM2G115598	51.4149666667	33.2856333333	48.4537	29.2429
GRMZM2G115612	2.0654433333	5.8799366667	6.9578433333	3.33323
GRMZM2G115615	18.7650666667	14.4334666667	12.8300666667	12.3271333333
GRMZM2G115621	58.0954333333	45.8298333333	63.2557	37.1788333333
GRMZM2G115624	0	0	0	0
GRMZM2G115628	0.0676298	0.0198482333	0.0189672	0.0182101667
GRMZM2G115630	0	0	0	0
GRMZM2G115633	8.70263	7.6807133333	7.29688	6.0406833333
GRMZM2G115635	27.0736333333	19.6897	33.6388666667	15.8820666667
GRMZM2G115637	0	0.0078173	0.0696998	0.0090055667
GRMZM2G115646	2.22838	1.136058	1.4860733333	1.2131133333
GRMZM2G115658	0.0454205	0.0377475333	0.0247910333	0
GRMZM2G115660	0.0467675667	0.0373965333	0.1317980333	0.0657007333
GRMZM2G115670	5.7556266667	4.4342933333	6.5931766667	3.9177266667
GRMZM2G115674	29.4970333333	23.5848666667	21.5519	23.2439
GRMZM2G115698	0	4.82194	6.1026666667	0.0151074
GRMZM2G115701	10.4456333333	12.4866666667	12.7959333333	10.5982933333
GRMZM2G115705	0	0.0047186333	0	0.0056882667
GRMZM2G115707	0.5085506667	0.506135	0.3808083333	0.3800806667
GRMZM2G115716	0	0	0	0
GRMZM2G115721	4.87852	1.1871166667	2.2478566667	2.87146
GRMZM2G115730	0	0.0111623333	0	0
GRMZM2G115750	73.4164666667	65.7344666667	109.6396666667	48.7518
GRMZM2G115755	7.1051733333	6.5182233333	10.0038033333	4.8380866667
GRMZM2G115757	12.4181	15.6158333333	25.1664666667	5.8683033333
GRMZM2G115762	4.4658966667	4.2430466667	5.4142866667	3.02538
GRMZM2G115766	63.6113333333	64.2589	63.5791333333	64.5503333333
GRMZM2G115772	5.05097	2.8896066667	2.9568833333	3.7969033333
GRMZM2G115773	0.0629961333	0.0338888	0.1324769333	0.109687
GRMZM2G115775	7.0681733333	10.1735233333	14.8345666667	4.8404233333
GRMZM2G115792	0	0.0214177667	0	0.0296398333
GRMZM2G115805	1.18748	0.1745096667	1.47822	0.1252704667
GRMZM2G115812	0.7159436667	0.675079	0.8447626667	0.4014566667
GRMZM2G115817	20.9757	19.5781666667	21.5561	14.3211333333
GRMZM2G115825	0.1369258333	0.2783756667	0.0850639	0.0550111333
GRMZM2G115828	72.2735	55.1332333333	78.3991333333	52.6789666667
GRMZM2G115834	0.7518033333	0.6398563333	0.6522773333	0.528956
GRMZM2G115839	26.6258666667	22.5997166667	16.9590333333	17.6665333333
GRMZM2G115841	0.4053116667	0.280743	0.4319146667	0.6012906667
GRMZM2G115855	6.7285733333	10.1855333333	8.5298766667	4.42005
GRMZM2G115859	0	0	0	0.0138284333
GRMZM2G115870	0	0	0	0
GRMZM2G115875	3.4063633333	2.2608033333	2.95103	2.40104
GRMZM2G115895	0	0	0	0
GRMZM2G115901	25.6895	32.449	54.8933333333	15.4855
GRMZM2G115905	0.0269818333	0.1336199667	0.029302	0
GRMZM2G115909	0	0	0	0
GRMZM2G115914	36.9116333333	27.2542666667	42.7414666667	30.3317666667
GRMZM2G115916	0	0	0	0
GRMZM2G115921	9.0854166667	7.2798033333	8.7495966667	7.4541466667
GRMZM2G115925	111.5355333333	64.5978333333	128.9683333333	63.8889333333
GRMZM2G115939	7.7740033333	7.2714166667	9.27338	6.8189866667
GRMZM2G115948	0.2565386667	0.0505917667	0.0778127333	0.0958832667
GRMZM2G115957	0.9657466667	1.92598	1.41848	0.6108613333
GRMZM2G115960	0.2280536667	0.2178443333	0.2627266667	0.2474843333
GRMZM2G115961	0	0	0	0
GRMZM2G115972	0	0	0	0
GRMZM2G115975	18.8586	14.5777	22.1763666667	12.57282
GRMZM2G115981	33.5596333333	14.3652	41.1590666667	22.3552666667
GRMZM2G115988	0	0	0	0
GRMZM2G115998	5.0120933333	3.77045	5.88301	2.81047
GRMZM2G116004	9.0867933333	5.7891666667	7.6536333333	5.0076733333
GRMZM2G116010	0.0742091333	0.1252488667	0.1137496667	0.0599433667
GRMZM2G116029	2.1055856667	1.4239776667	3.3268433333	0.9304983333
GRMZM2G116034	194.6036666667	164.9623333333	220.073	141.4226666667
GRMZM2G116053	14.4010333333	8.96695	12.7407333333	10.5177666667
GRMZM2G116063	0	0	0	0
GRMZM2G116079	4.81235	1.8502033333	3.43471	2.0679266667
GRMZM2G116083	12.7744666667	12.6317666667	18.5097	7.93867
GRMZM2G116086	40.0137	23.6854666667	40.0498666667	24.2297
GRMZM2G116087	3.6175266667	3.4265366667	7.1565133333	3.2953566667
GRMZM2G116114	0	0	0	0
GRMZM2G116126	26.5214666667	17.9156	28.1924	15.2613333333
GRMZM2G116133	1.94203	1.5013433333	1.98817	1.21851
GRMZM2G116135	130.8423333333	103.0839	161.576	69.1709
GRMZM2G116137	0	0	0	0
GRMZM2G116140	0.4529486667	1.0597633333	0.2314316667	0.2305583333
GRMZM2G116142	0.1671863333	0.1166674	0.1528196667	0.0833434667
GRMZM2G116151	2.67792	2.9740866667	3.3803133333	2.5081866667
GRMZM2G116167	0.0546574	0.473265	0.089141	0
GRMZM2G116185	0.0131796	0	0	0.0110723333
GRMZM2G116190	15.7433666667	11.5948833333	14.4507	7.816
GRMZM2G116196	5.7001133333	3.9618666667	5.6842866667	3.5957766667
GRMZM2G116204	36.3369333333	58.7125666667	36.7599666667	58.5903666667
GRMZM2G116212	0	0	0	0
GRMZM2G116238	0.0175275	0.0480506667	0.0709519333	0.0875461667
GRMZM2G116243	2.1279533333	1.4091866667	1.51803	1.527326
GRMZM2G116254	0	0	0	0
GRMZM2G116258	11.70108	11.2789666667	15.4758666667	7.56202
GRMZM2G116271	0	0	0	0
GRMZM2G116273	279.0623333333	193.2173333333	288.1703333333	206.5576666667
GRMZM2G116279	0	0	0	0
GRMZM2G116282	46.8224666667	38.4168666667	48.1821666667	26.4972666667
GRMZM2G116292	13.1763	6.69586	22.63032	5.1591566667
GRMZM2G116314	3.8250666667	3.8292066667	6.0044366667	2.03954
GRMZM2G116327	0.563144	0.5110443333	0.4771943333	0.3391456667
GRMZM2G116335	0.0133603	0.0129184333	0.0116406	0
GRMZM2G116360	0.3556477333	0.2317016667	0.1728496667	0.2008913333
GRMZM2G116376	5.6629466667	6.0226466667	5.48694	5.98086
GRMZM2G116386	0.0563572	0.1668076667	0.99323	0.0320751333
GRMZM2G116395	0	0	0	0
GRMZM2G116411	0	0	0	0
GRMZM2G116426	0.236804	0.0949316667	0.635436	0.3959896667
GRMZM2G116427	5.62258	3.0261566667	5.13445	2.5402266667
GRMZM2G116434	9.8174866667	11.1015766667	11.5576333333	8.1935733333
GRMZM2G116452	0	0	0	0.0142550333
GRMZM2G116460	0	0	0	0
GRMZM2G116461	0	0.0210591667	0.0251060667	0
GRMZM2G116475	1.8803033333	0.6396576667	2.3606993333	0.7777763333
GRMZM2G116491	0.0113426	0	0	0
GRMZM2G116506	0.9324556667	1.4169273333	1.080081	1.246891
GRMZM2G116514	17.7478666667	10.1336933333	19.1024666667	19.2753333333
GRMZM2G116517	3.18389	8.90012	13.0652766667	1.6267333333
GRMZM2G116520	0	0.161224	0.9996736667	0
GRMZM2G116526	9.82652	13.4415333333	11.1984666667	7.9848833333
GRMZM2G116538	2.37154	2.61817	2.9502066667	2.8493566667
GRMZM2G116542	5.4001566667	4.3180666667	5.16705	3.29092
GRMZM2G116554	0.3440020333	0.4052876667	0.2987996667	0.4043530667
GRMZM2G116557	22.8531333333	15.5265666667	24.4897333333	17.6570333333
GRMZM2G116563	16.4813	12.8916	16.69	11.4683333333
GRMZM2G116574	4.08373	2.1274266667	6.1930366667	2.1970466667
GRMZM2G116584	1.4307	0.9621653333	1.48527	1.1798033333
GRMZM2G116586	0.9862856667	0.8250996667	1.4451766667	0.7064483333
GRMZM2G116592	0	0	0	0
GRMZM2G116603	1.3510666667	2.5257233333	2.2243466667	1.054725
GRMZM2G116614	0.0903172	0.050915	0.0704070333	0.0781151333
GRMZM2G116620	3.8508866667	3.09026	3.8495866667	3.70612
GRMZM2G116626	48.988	39.9361	78.5167666667	35.3708
GRMZM2G116629	0	0.0076371	0.1365809667	0
GRMZM2G116632	0	0	0	0
GRMZM2G116634	2.8419933333	2.18978	2.5205566667	1.2430033333
GRMZM2G116635	0	0	0	0
GRMZM2G116638	5.4751166667	6.0045	5.1765366667	6.2155333333
GRMZM2G116640	0.0216393	0.0336243333	0.0207228333	0.0171242
GRMZM2G116646	0.7996993333	0.8238403333	0.6874473333	0.7319896667
GRMZM2G116658	0.0481311333	0.1393371	0.1310705333	0.052229
GRMZM2G116670	2.4176566667	5.6740933333	1.4802153333	2.6920933333
GRMZM2G116671	0.2870113333	0.2056808333	0.541507	0.2847096667
GRMZM2G116675	17.7270666667	17.7763333333	13.6409333333	15.3461333333
GRMZM2G116681	22.2246	19.2904	27.0143333333	14.232
GRMZM2G116685	0.817853	0.3293506667	0.7556696667	0.3704063333
GRMZM2G116689	120.4282333333	81.9734333333	134.6586666667	79.6726333333
GRMZM2G116693	28.2522	15.4105333333	23.3598	13.1366666667
GRMZM2G116700	12.8434	13.1459333333	16.2486	11.2863666667
GRMZM2G116701	0	0	0	0
GRMZM2G116704	7.59366	9.5841333333	0	5.92385
GRMZM2G116714	11.1043566667	9.30933	12.2424333333	8.7338066667
GRMZM2G116750	6.8260966667	4.19988	6.60021	4.0996066667
GRMZM2G116785	2.5597866667	2.17639	1.73921	1.8336633333
GRMZM2G116803	0.0216045667	0.0132984	0	0.1064511333
GRMZM2G116812	0.0321050333	0.0461096	0.1324656333	0.0594066667
GRMZM2G116823	0	0	0	0
GRMZM2G116831	2.3044733333	1.5323466667	2.1348366667	1.66548
GRMZM2G116840	0.742029	0.5841466667	0.7023086667	0.565596
GRMZM2G116846	0.1702473333	0.1537534	0.1457101667	0.1546874
GRMZM2G116858	0	0	0	0
GRMZM2G116872	13.9241666667	10.7597	17.8856666667	9.63538
GRMZM2G116876	8.84921	5.0562766667	14.2127	3.8828666667
GRMZM2G116878	0	0.018999	0	0
GRMZM2G116881	41.2004666667	18.3684666667	51.5239	20.8716
GRMZM2G116885	3.0484466667	1.8809666667	5.1528566667	4.5631
GRMZM2G116902	0	0	0	0
GRMZM2G116908	9.7984	9.12609	12.8443	7.7351033333
GRMZM2G116919	29.0949666667	25.3653666667	35.8639333333	21.9908
GRMZM2G116939	0	0.0167609333	0	0
GRMZM2G116952	5.50373	6.0615133333	5.68268	6.4985233333
GRMZM2G116966	0	0	0	0
GRMZM2G116971	4.1255666667	1.92558	3.31704	2.0397233333
GRMZM2G116981	12.9928333333	15.3164333333	21.4993	9.2719933333
GRMZM2G116986	0	0	0	0
GRMZM2G116990	0	0	0	0
GRMZM2G117007	8.1697366667	3.3370133333	7.9053133333	3.6992633333
GRMZM2G117012	9.33242	9.45537	7.0387266667	5.0598833333
GRMZM2G117016	6.73855	0.0696660667	6.04463	5.4911666667
GRMZM2G117022	5.04694	3.37452	4.32003	3.3734666667
GRMZM2G117028	0.3030606667	0.2231986667	0.1011213667	0.2707113333
GRMZM2G117030	3.3609266667	2.5619633333	3.2002166667	2.2946933333
GRMZM2G117057	98.4319666667	16.11945	23.0047	24.3883333333
GRMZM2G117060	6.36773	4.8113233333	6.20843	4.6168766667
GRMZM2G117064	7.3576366667	9.36549	6.1526766667	5.26209
GRMZM2G117100	13.0137666667	12.6708666667	7.75381	6.2584366667
GRMZM2G117108	5.19762	4.21516	5.5230266667	3.6228866667
GRMZM2G117113	0	1.5032173333	19.8232666667	0
GRMZM2G117146	0	0	0	0
GRMZM2G117153	3.2996966667	1.81186	1.8962466667	0.9669273333
GRMZM2G117164	0.0766387667	0.1209685	0.0598076667	0.0442819
GRMZM2G117166	0	0	0	0
GRMZM2G117189	1.1489156667	1.6892833333	1.7352933333	0.537329
GRMZM2G117193	0.0753175667	0.1138792333	0.0891291333	0.246395
GRMZM2G117198	17.1573666667	32.4381	25.5737666667	22.2870333333
GRMZM2G117207	12.4743666667	9.4596466667	19.4916333333	8.4571933333
GRMZM2G117217	0	0.0340543333	0	0
GRMZM2G117222	2.8538233333	2.69974	3.88786	2.5258433333
GRMZM2G117226	10.4387533333	8.2575533333	10.6919133333	6.4069133333
GRMZM2G117228	6.46757	4.9532833333	5.6473733333	4.4882133333
GRMZM2G117230	2.8614366667	3.79949	6.63958	4.22794
GRMZM2G117238	0.8357536667	0.4069793333	1.4748833333	0.3301316667
GRMZM2G117240	9.26688	6.4561866667	7.5972866667	5.38235
GRMZM2G117244	0.0139860667	0	0	0
GRMZM2G117246	0	0	0.0154913	0
GRMZM2G117250	0.8062363333	0.4841466667	0.5395056667	0.867956
GRMZM2G117268	0	0	0	0
GRMZM2G117281	1.8014666667	16.7137333333	3.8260066667	1.4488633333
GRMZM2G117291	0	0	0	0
GRMZM2G117298	0.8085736667	1.97272	1.2648933333	1.294131
GRMZM2G117300	3.825	3.8940266667	4.1323433333	2.54793
GRMZM2G117319	0	0	0.0110099667	0
GRMZM2G117321	0	0	0	0
GRMZM2G117329	1.9820366667	2.4795333333	2.9405966667	1.7382333333
GRMZM2G117335	0	0	0	0
GRMZM2G117344	1.001373	0.8720966667	1.0264193333	0.850177
GRMZM2G117346	9.0991566667	3.6776333333	6.1549966667	5.82769
GRMZM2G117347	0	0	0	0
GRMZM2G117357	7.8680166667	22.9486666667	6.4488066667	11.01274
GRMZM2G117360	11.8439866667	10.5223333333	10.5221833333	7.83072
GRMZM2G117361	0	0	0	0
GRMZM2G117365	0	0	0	0
GRMZM2G117369	21.4294	30.5898	15.9742	28.1327
GRMZM2G117378	0	0.0399873333	0	0
GRMZM2G117388	15.2166	24.9465666667	24.5508333333	13.8188333333
GRMZM2G117392	0.1716794667	0.1760054667	0.2570427333	0.1454704667
GRMZM2G117401	4.2202333333	4.2676633333	5.53306	3.0316433333
GRMZM2G117405	0	0	0.0082554667	0
GRMZM2G117410	11.5767666667	8.4248466667	13.9431333333	6.8507266667
GRMZM2G117412	0.6827573333	0.2275148333	0.7294093333	0.3227396667
GRMZM2G117430	0.0679616333	0	0	0
GRMZM2G117436	0	0	0	0
GRMZM2G117439	39.1313333333	29.1686333333	51.9950666667	28.4631666667
GRMZM2G117441	4.9055166667	2.82611	4.6683166667	3.7895866667
GRMZM2G117444	0	0	0	0
GRMZM2G117454	0.1225345	0.0503240333	0.0289334667	0.0165325
GRMZM2G117458	17.9240666667	14.4876333333	16.1620666667	15.6971666667
GRMZM2G117459	3.4874633333	5.0026633333	4.64787	2.9187966667
GRMZM2G117465	0.4764006667	0.2814123333	0.211631	0.4271106667
GRMZM2G117482	0.0098449	0.0082994	0	0.0077479
GRMZM2G117491	0.0126435	0	0	0.0090816333
GRMZM2G117497	0.097468	0.0777058667	0.0432289333	0.1985116667
GRMZM2G117507	29.7591	25.028	30.3522	22.9502
GRMZM2G117513	31.7006333333	26.4781333333	42.1909	19.5227
GRMZM2G117531	0.1537308	0.1833246667	0.2350443333	0.1595
GRMZM2G117544	4.5947766667	3.1496166667	5.02897	2.7112266667
GRMZM2G117556	0	0	0	0
GRMZM2G117558	0.879233	2.4617866667	2.1218	0.639226
GRMZM2G117564	0	0.0345509333	0	0
GRMZM2G117572	0	0	0	0
GRMZM2G117574	1.0044996667	0.7087533333	1.1552606667	0.6576573333
GRMZM2G117582	62.7494	45.8530666667	72.2446666667	45.8793333333
GRMZM2G117603	0	0	0	0
