test_id	Wild-type plant  post-meiotic anther	hda108 mutant plant post-meiotic anther	Wild-type plant mitotic anther	hda108 mutant plant mitotic anther
GRMZM2G173579	4.348048245705444	4.600115102776986	4.134048397576193	3.183602433564503
GRMZM2G173596	4.9360536764334455	5.856672026330401	1.9773055711837757	2.9138985105371753
GRMZM2G173597	6.523881822538715	5.730599201243957	7.114335788433686	5.364323791094596
GRMZM2G173612	4.048855197829723	2.797064872407863	3.990246949554414	3.1546625933313304
GRMZM2G173615	2.0149051263973985	3.2339340637469567	1.2292618183514878	2.2273128854646904
GRMZM2G173628	0.12287557630508951	0.8829653945584288	0.07756172411537876	1.2302768066218985
GRMZM2G173630	6.8956903904636855	7.362224392285741	7.5445240249199275	6.690626611937175
GRMZM2G173633	2.485620032318519	2.156613425267093	2.394275410777469	0.5828575164448389
GRMZM2G173636	4.342995564817972	4.426915498238272	3.7544279038772017	4.136552343072181
GRMZM2G173641	2.680333359593093	3.1187982492241946	2.2407661503560194	3.4226380289045144
GRMZM2G173647	2.9148151556350888	2.429586507482548	2.9267243804634497	1.790079711721962
GRMZM2G173649	5.181679036389145	4.956010173086351	4.598847531798126	4.550211157565391
GRMZM2G173654	3.4709662909038137	3.379995171457087	2.204566449369567	0.9928706482536064
GRMZM2G173658	0.0	0.0	0.0	0.0
GRMZM2G173660	3.0960998950391616	3.2170259320685495	3.168109269546632	3.548868135596613
GRMZM2G173668	0.08717318690220623	0.3716870964719548	0.11921405876779757	0.4036233069331929
