Gene_ID	Bundle.Sheath.Cells	Mesophyll.cells
GRMZM2G462613	6.854524269398158	6.354612899136303
GRMZM2G008507	6.37048372063067	5.213045104118394
GRMZM2G055331	4.061441509291019	2.692929423598003
GRMZM2G003762	12.423839504344157	11.42525513272006
GRMZM2G094742	7.822556049399932	7.001650117896798
GRMZM2G478568	6.706243326872938	4.12607683578398
GRMZM2G050108	6.577019540082244	4.12607683578398
GRMZM2G113332	6.349678506476945	4.3287242575186395
GRMZM2G165998	9.168209118632	7.87513998292513
AC214479.2_FG001	4.866491874043031	3.5631802236679375
GRMZM2G028307	3.233174910416749	1.3631615733028128
GRMZM2G034417	7.54677324020896	6.165142914397173
GRMZM2G051276	6.569588409436264	4.955449435810453
GRMZM2G004528	11.553384645531445	10.495908947587681
GRMZM2G054936	6.383336248080193	3.1354585504225603
AC207628.4_FG009	4.956348630768803	3.508804384025746
GRMZM2G159008	3.2044936422879102	0.37797948316533936
GRMZM2G047592	9.45333736048568	6.369714914309342
GRMZM2G111164	6.959954845989807	6.175642327794429
GRMZM2G144764	5.966380937254981	4.296101734182624
GRMZM2G039588	5.592051991235965	4.675854746473069
GRMZM2G132607	5.543639133567949	2.895242993573225
GRMZM2G069758	4.035621527540147	2.552674495204553
GRMZM2G311756	5.884371565616836	5.097633741004383
GRMZM2G175423	6.645836021365774	5.439030058064453
GRMZM2G174396	5.571983468907401	3.4391894821744224
GRMZM2G140078	4.274199512179929	2.323683588199741
GRMZM2G001304	5.485620441766815	3.7792202868064675
GRMZM2G068943	3.4474200650159785	1.3205441222984449
GRMZM2G305007	7.204784918564536	6.811814916912085
GRMZM2G127374	8.159737842750816	5.984139998438093
GRMZM2G022997	6.18913779255893	3.549405592175627
GRMZM2G179981	6.340481020548483	5.704405538823774
GRMZM2G325008	4.658071692611367	3.502516473117442
GRMZM2G162768	3.2612970821662204	0.8063665057004441
GRMZM2G172491	9.233368254972437	7.1127529488438475
GRMZM2G063756	9.03405304533778	7.030857923410205
GRMZM2G020761	5.951786569736359	5.110459512093939
GRMZM2G104783	5.865564243589861	3.454052066108474
GRMZM2G162758	5.489984386936961	4.157693158154098
GRMZM2G167549	5.234538645019661	4.462138777076632
GRMZM2G093286	4.647455990803714	2.709540054854921
GRMZM2G105954	3.0367490517272455	0.8864655907824247
GRMZM2G022279	7.202482466538052	6.5425121165523
GRMZM2G102572	5.4228897916336365	3.9238439725717416
GRMZM2G022050	4.915113776361563	4.024634362271022
GRMZM2G174975	3.3425169028795993	1.4447960367417203
GRMZM2G048904	3.2274840909472693	0.8668538682527055
GRMZM2G108133	8.090496730924759	7.347761971863823
GRMZM2G376416	8.088536017813706	7.0619137385850355
GRMZM2G127123	5.3385110811436	3.2647190790258405
GRMZM2G008247	5.061420661818948	2.9239958702124675
GRMZM2G032044	3.7066146900706807	1.4045075557449345
GRMZM2G308687	7.759379966971212	6.791479311036586
GRMZM2G447632	5.77581035721641	4.412274759516432
GRMZM2G124974	5.560712471346595	4.175738007805385
GRMZM2G141473	7.2447729581669025	4.7216115918425405
GRMZM2G424857	4.193794613006409	1.276629323643018
GRMZM2G172204	6.304445353155337	2.589037101866072
GRMZM2G173718	4.853619006615673	2.437741375589136
GRMZM2G073693	3.552814540940111	1.1362454216870643
GRMZM2G170625	3.0454004148237006	1.1362454216870643
GRMZM2G127361	8.093628339783752	5.702332267865025
GRMZM2G312154	6.606915138797465	4.843263009744717
GRMZM2G058261	6.107838243539628	3.454052066108474
GRMZM2G025867	4.508889367649687	3.27591543090511
GRMZM2G365774	4.461193653391296	2.742198352758615
GRMZM2G136042	3.10868304060893	0.29235822509981246
GRMZM2G107562	7.612653358973166	7.259567546520105
GRMZM2G121034	8.09714329346065	7.76274066484971
GRMZM2G170013	6.4774444298035005	5.953089160847759
GRMZM2G161335	8.04552088277225	6.852580973910455
GRMZM2G056335	7.166261974463368	6.4248227633750945
GRMZM2G085054	6.411215121054517	5.915997783898071
GRMZM2G083935	5.3903649338949124	3.341327953122943
AC199541.4_FG001	4.77061486404806	3.0790494188040727
AC199541.4_FG004	4.688077472518383	3.0136719474112383
AC199541.4_FG002	4.514352534548351	2.909691061222805
GRMZM2G074631	4.494745486576475	2.938160233611848
GRMZM2G043310	4.441664919024964	3.2190439809228715
GRMZM2G073376	4.218868165459733	2.938160233611848
GRMZM2G036918	3.7797422533858605	0.6567957423924756
GRMZM2G070199	8.115682255451246	6.050023768508017
GRMZM2G010348	5.788427236202067	5.01345782811305
GRMZM2G310321	4.736104563045556	2.5027198842298124
GRMZM2G407869	3.05828095660361	1.1460414937167531
GRMZM2G067417	7.129354810924679	6.140853387004275
GRMZM2G122481	7.126299881115102	6.252751445445767
GRMZM2G152925	6.716436645759499	6.2144695468019195
GRMZM2G116517	6.467822470319769	4.7338429154720965
GRMZM2G134738	6.400676084703274	5.0251165804120514
GRMZM2G064753	4.668469848218655	2.974120549116285
GRMZM2G171664	6.771899567036759	5.8044446124502205
GRMZM2G170457	6.6685893226895	5.361007441202028
GRMZM2G053916	4.681154868070156	3.3252507629543713
GRMZM2G157018	8.96967731415583	8.186413019829196
GRMZM2G113408	7.500688405608829	6.641881033056084
GRMZM2G321725	7.41778509282519	6.754937298167609
GRMZM2G021331	7.26628061953851	6.625562507114439
GRMZM2G156068	7.114400547681915	6.652351589347992
GRMZM2G168762	7.072498328685356	6.19906382565743
GRMZM2G157758	6.566633378723421	5.413699709556588
GRMZM2G171628	6.360118617423543	5.028430420272189
GRMZM2G109244	10.263703417199473	8.814441449160233
GRMZM2G123966	4.130152320086407	2.312853253709505
GRMZM2G069061	8.077901872805752	7.246821273141485
GRMZM2G018941	7.953071835681718	7.020078216887023
GRMZM2G173277	7.614834711098183	7.140199007625877
GRMZM2G143651	7.609922022525796	6.64589345937608
GRMZM2G137312	7.135445332177113	5.848232074941405
GRMZM2G004172	7.120938138631603	6.603751352203404
GRMZM2G097040	6.755186803118365	5.053044524461304
GRMZM2G051613	6.4599570983498324	5.838825467673015
GRMZM2G396397	6.354255354017606	5.520128247364192
GRMZM2G149414	6.3125314252760685	5.685637958083084
GRMZM2G030510	6.106611607748981	5.396882843385605
GRMZM2G145854	6.103184417147443	5.396063556153058
GRMZM2G397658	5.727237288498062	3.6815687886598902
GRMZM2G098290	9.65877196268315	9.37729107928844
GRMZM2G050514	8.338450195093731	5.279913749744701
GRMZM2G024104	7.283894624202133	3.17187541778982
GRMZM2G046601	3.121013155678402	0.8063665057004441
GRMZM2G080466	9.130399724368415	3.88171421061087
GRMZM2G138258	12.929541466134626	9.655237259805638
GRMZM2G456086	10.600559073497518	7.355038788277788
GRMZM2G480850	11.731377081919874	8.50846313968082
GRMZM2G056093	10.337462842213327	7.161106843974835
GRMZM2G092545	9.378602873657163	6.433597890801816
GRMZM2G022958	9.016216474202603	6.190510167839869
GRMZM2G120579	9.103466862698085	6.457150500219043
GRMZM2G168552	9.266871831667569	6.806033933973493
AC234522.1_FG005	9.167094710725571	6.904903005863163
GRMZM2G128072	9.37579193448813	7.218449194029655
GRMZM2G318635	9.621385780109533	7.463578163027135
GRMZM2G328908	10.57140782318632	8.485287920669235
GRMZM2G448295	10.354062890317632	8.277134886685314
GRMZM2G430807	10.186274429202626	8.114109907819255
GRMZM2G161295	11.770288898862779	9.722635488061227
GRMZM2G094978	9.796680796408241	7.871915417759247
GRMZM2G034243	9.521268525055568	7.699703213046903
GRMZM2G050730	9.512374228399182	7.757258640248456
GRMZM2G009320	11.084530555981695	9.710501791469055
GRMZM2G052869	9.789321055324184	8.511821217116005
GRMZM2G164649	8.971380738340727	7.790005323029931
GRMZM2G035401	9.951267210528183	8.942067156953437
GRMZM2G071423	9.961236350458814	8.95243887569984
GRMZM2G164113	10.83561747845892	9.862771061939325
GRMZM2G096695	11.04620233227521	10.333447644081462
GRMZM2G371167	9.354639537154569	8.708199894151942
GRMZM2G094543	10.203920709038425	9.64110080537253
GRMZM2G079782	10.12126945686637	9.605904210199835
GRMZM2G326270	11.297875738641865	10.81410763154246
GRMZM2G154223	9.861597397962809	9.382479845248541
GRMZM2G419844	9.465111830281055	9.015485066777032
GRMZM2G130173	9.564771094552087	9.157221172284185
GRMZM2G405519	8.996408683285004	8.620208172389486
GRMZM2G169405	8.995368737531528	8.670366722293073
GRMZM2G112425	8.645030570806313	6.643194016193412
GRMZM2G071166	8.535091457571678	6.9856704732594315
GRMZM2G005859	8.499003891261056	8.11845720985447
GRMZM2G132978	8.460860905662834	8.149034482186696
GRMZM2G151807	8.455698121067254	6.8595748342311165
GRMZM2G165655	8.433069597282362	5.3791859262762
GRMZM2G080546	8.427651115556165	5.368765815590622
GRMZM2G011373	8.415125731486103	7.5312295193171455
GRMZM2G469380	8.34127072800548	5.493998409357341
GRMZM2G702184	8.333372176857317	6.748923365028064
GRMZM2G427054	8.317388341626309	6.586431267976036
GRMZM2G047002	8.30629582098372	5.623448251869968
GRMZM2G354801	8.288300125219743	7.93507588153357
GRMZM2G149576	8.254544411674512	6.215439079146881
GRMZM2G138527	8.247409253387792	7.946507217377965
GRMZM2G081803	8.238948721909988	7.974695452235553
GRMZM2G410766	8.228955646562259	5.423801395602539
GRMZM2G473480	8.21829523385572	5.984139998438093
GRMZM2G090112	8.209661714831945	7.919989222803256
GRMZM2G028379	8.178256756265453	7.491660945202503
GRMZM2G113205	8.129197914899855	6.9175114608456845
GRMZM2G108474	8.11632393709701	7.79593178149187
GRMZM2G113200	8.073188080794408	6.8959030742362275
GRMZM2G073567	8.070040129272993	7.041694344551698
GRMZM2G138550	8.060402425239506	7.78299208935599
GRMZM2G124791	8.048953222359769	7.492760969634768
GRMZM2G307600	8.02844018138045	7.449535107848644
GRMZM2G104876	8.01961760225887	7.377951092038124
GRMZM2G475293	8.019000055403122	7.73207440435746
GRMZM2G004880	8.002561135213973	4.8749019452811355
GRMZM2G154648	7.971062886664732	7.397838596942055
GRMZM2G060079	7.958557159626086	6.227022928377624
GRMZM2G172214	7.953861859929528	4.823368923513039
AC203966.5_FG004	7.949187246932175	4.6567095578705
GRMZM2G136306	7.9337618839826725	7.614620767035719
GRMZM2G169372	7.902184136116952	7.268703652664296
GRMZM2G075958	7.871953046947377	5.446481310383069
GRMZM2G043291	7.866699828530516	6.399026166815315
GRMZM2G087549	7.862804683636672	7.451079349468353
GRMZM2G007928	7.8579784691877235	4.396973171524705
GRMZM2G078118	7.844332062103589	6.997428881032234
GRMZM2G019363	7.841307793301296	6.1177044522123385
GRMZM2G075624	7.83687627287983	7.133290104078111
GRMZM2G109225	7.832665396556812	6.5007487460820625
GRMZM2G021784	7.787692879652934	7.035394432504156
GRMZM2G090675	7.771163120506506	4.948469000156449
GRMZM2G170137	7.770641463151534	7.135750395451665
GRMZM2G115621	7.756254407798505	6.82457920786737
GRMZM2G158333	7.725741817211512	7.254755970027171
GRMZM2G134020	7.684250459367227	6.3729771464800615
GRMZM2G181371	7.683990772271391	4.3944070537226745
GRMZM2G181376	7.683990772271391	4.3944070537226745
GRMZM2G348125	7.673826341443942	5.0902532074292
GRMZM2G154508	7.656195417424169	7.12866571855622
GRMZM2G412441	7.651421801209872	6.260991903324995
GRMZM2G373420	7.622985532210964	6.771841883256039
GRMZM2G457782	7.613744447310662	3.9391840529221764
GRMZM2G176129	7.5739359115448	6.629620512066986
GRMZM2G006363	7.518506893075174	5.142925833224089
GRMZM2G154509	7.483720254463418	5.814077325239121
GRMZM2G329040	7.483720254463418	7.139049818892851
GRMZM2G064136	7.468107271099611	6.544877199380485
GRMZM2G308595	7.464496103256204	6.982129336103794
GRMZM2G113480	7.438253537170241	4.58425328029671
GRMZM2G077222	7.415593342082705	6.801975723683576
GRMZM2G031501	7.40664375949341	6.4990577479642635
GRMZM2G179133	7.365414221434599	6.602640180393538
GRMZM2G086030	7.349674238490593	6.896237808383268
GRMZM2G471805	7.330446134424988	4.359310170343546
GRMZM2G319357	7.315100582343147	6.948996016233628
GRMZM2G048013	7.312527045970551	6.631256091500593
GRMZM2G004111	7.307815665724517	6.960318014516449
GRMZM2G025783	7.30308884919574	6.940519117183109
GRMZM2G119950	7.27094414069378	6.203761466205524
GRMZM2G032348	7.267828551058391	5.15661938396725
GRMZM2G145236	7.254599153550952	6.780220472451193
GRMZM2G051697	7.225631330262535	4.561558556812582
GRMZM2G047512	7.210084947207582	6.425451331338844
GRMZM2G047262	7.19388292484129	3.1106597090468946
GRMZM2G172244	7.184428626226398	6.453867975590883
GRMZM2G004397	7.179954404558472	5.838825467673015
GRMZM2G145133	7.179217586239119	6.045941920468794
GRMZM2G133483	7.158058493075553	6.524999181743051
GRMZM2G063882	7.103179353946469	6.625249879928404
GRMZM2G309970	7.100846790828866	6.436095297757994
GRMZM2G066496	7.093435362018139	5.972717464644565
GRMZM2G072909	7.062604103382316	6.584181195727866
GRMZM2G125529	7.003061254884652	5.8668632673150185
GRMZM2G081144	7.002228293192147	5.761279511749045
GRMZM2G373859	6.993033832448883	1.8858418861708195
GRMZM2G149105	6.985186254815903	6.3640428456296805
GRMZM2G393671	6.968935600882614	5.958310932502252
GRMZM2G410757	6.9685092112001135	6.034450920917883
GRMZM2G464137	6.957378614155292	6.509075294620031
GRMZM2G127821	6.887376294443266	5.575547435174719
GRMZM2G075651	6.822323179065371	6.387889128296313
GRMZM2G321053	6.739778096634782	5.168683264789755
GRMZM2G481525	6.713046869130693	6.0941780129102705
GRMZM2G011923	6.699784359067319	6.0118604565296705
GRMZM2G102714	6.698207950310669	6.150009949650649
GRMZM2G084274	6.697178928631117	6.245650538254562
GRMZM2G012126	6.697007353293973	6.20302846741559
GRMZM2G067908	6.675398174239922	3.7473985864256796
GRMZM2G162535	6.6467246493672825	3.901126307741594
GRMZM2G021416	6.634054538915971	4.396973171524705
AC210013.4_FG018	6.594257487145212	5.826504462333866
GRMZM2G014441	6.590383011467703	4.696833383199721
GRMZM2G008687	6.569166632583967	4.654566546478362
GRMZM2G369839	6.5442040529044	5.660228595461488
GRMZM2G080940	6.533712569344825	6.044578734058864
GRMZM2G374085	6.521129790199186	3.362489250415339
GRMZM2G082962	6.505931159780685	5.36756390940502
GRMZM2G113052	6.485016562183809	5.1249792616086856
GRMZM2G170742	6.483425728770802	4.262724443630283
GRMZM2G435627	6.457528331569989	4.91305103178922
GRMZM2G159142	6.455704069431289	4.948469000156449
GRMZM2G103250	6.434248799661821	5.784984063204461
GRMZM2G007160	6.431157547177338	5.168683264789755
GRMZM2G098819	6.41372305192255	5.6523745088811586
GRMZM2G039978	6.378086668480196	4.971287217909007
GRMZM2G115476	6.37048372063067	5.44276049476045
GRMZM2G381129	6.365166511386184	5.737786407851202
GRMZM2G139123	6.35482100210264	5.355212997992325
GRMZM2G356839	6.33255052090805	2.8207491413067767
GRMZM2G432850	6.33255052090805	5.677217797314949
GRMZM2G109785	6.3232428345911345	5.674047523932081
GRMZM2G056686	6.30984110044204	5.520422474526649
GRMZM2G041249	6.305120926210179	5.664494688815983
GRMZM2G013957	6.282658267401532	4.211164402675086
GRMZM2G057451	6.281972090885415	5.299247388186184
GRMZM2G382673	6.263320874451801	4.895010554455706
GRMZM2G304687	6.261929663183833	5.416442574368491
GRMZM2G171430	6.2323999739591445	5.421492665242542
GRMZM2G047299	6.220989646597239	3.5308324148025925
GRMZM2G126026	6.198096712638588	3.6391691043687535
GRMZM2G034573	6.18400497983495	5.330457873732837
GRMZM2G047187	6.1765913440866544	2.180099110071273
GRMZM2G440459	6.16179799351895	4.923768018105342
GRMZM2G081521	6.153569016999214	4.765961704616819
GRMZM2G067600	6.101629799637016	3.6388456460581122
GRMZM2G097144	6.0852043678008645	4.6065965199827374
GRMZM2G132431	6.07810724342436	5.153587585294867
GRMZM2G174900	6.070975033127668	5.205745547001564
GRMZM2G457621	6.02496664886034	2.709540054854921
GRMZM2G467356	6.023325369564689	5.030084490134004
GRMZM2G068590	5.991780959627431	4.965857167534488
GRMZM2G447785	5.964671595941565	5.213045104118394
GRMZM2G341366	5.962960226952647	5.075644873921614
GRMZM2G098999	5.959531386675206	5.223202830969081
GRMZM2G366389	5.910169733780543	4.654576759044101
